order_id,order_date,due_date,hsd_code,color_family,container_type,sku,units_ordered,gallons_ordered
291,2024-11-28,2024-11-30,HM20,Black,gallon,PrepRite-Black-Gallon,17,17.0
292,2024-11-28,2024-12-03,HM20,Black,gallon,ProMar200-Black-Gallon,54,54.0
293,2024-11-28,2024-11-29,HM20,Black,gallon,PrepRite-Black-Gallon,21,21.0
294,2024-11-28,2024-12-01,HM20,Black,quart,ProMar200-Black-Quart,102,25.5
295,2024-11-28,2024-11-30,HM30,Black,pail_5gal,PrepRite-Black-Pail,4,20.0
296,2024-11-28,2024-11-29,HM36,White,quart,Duration-White-Quart,140,35.0
297,2024-11-28,2024-11-30,HM43,Red,quart,Duration-Red-Quart,237,59.25
298,2024-11-28,2024-11-29,HM56,White,gallon,Duration-White-Gallon,14,14.0
299,2024-11-28,2024-12-01,HM56,White,gallon,Duration-White-Gallon,27,27.0
300,2024-11-28,2024-12-01,HM56,White,pail_5gal,Duration-White-Pail,2,10.0
301,2024-11-29,2024-11-30,HM01,White,quart,ProMar200-White-Quart,433,108.25
302,2024-11-29,2024-11-30,HM01,White,gallon,ProMar200-White-Gallon,28,28.0
303,2024-11-29,2024-11-30,HM01,White,quart,ProMar200-White-Quart,43,10.75
304,2024-11-29,2024-11-30,HM01,White,quart,ProMar200-White-Quart,222,55.5
305,2024-11-29,2024-12-02,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,35,35.0
306,2024-11-29,2024-12-01,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,37,9.25
307,2024-11-29,2024-12-02,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,21,21.0
308,2024-11-29,2024-12-02,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,54,13.5
309,2024-11-29,2024-11-30,HM14,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,6,30.0
310,2024-11-29,2024-12-02,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,67,16.75
311,2024-11-29,2024-11-30,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,25,25.0
312,2024-11-29,2024-12-04,HM16,Red,pail_5gal,Emerald-Red-Pail,18,90.0
313,2024-11-29,2024-11-30,HM20,Black,quart,ProMar200-Black-Quart,166,41.5
314,2024-11-29,2024-12-06,HM25,Black,pail_5gal,PrepRite-Black-Pail,4,20.0
315,2024-11-29,2024-12-02,HM25,Black,quart,PrepRite-Black-Quart,37,9.25
316,2024-11-29,2024-12-02,HM30,Black,quart,ProMar200-Black-Quart,135,33.75
317,2024-11-29,2024-12-03,HM36,White,quart,Duration-White-Quart,68,17.0
318,2024-11-29,2024-12-04,HM43,Red,quart,Emerald-Red-Quart,276,69.0
319,2024-11-29,2024-12-01,HM43,Red,quart,Emerald-Red-Quart,93,23.25
320,2024-11-29,2024-12-01,HM47,Red,quart,Duration-Red-Quart,106,26.5
321,2024-11-29,2024-12-01,HM47,Red,quart,Emerald-Red-Quart,111,27.75
322,2024-11-29,2024-11-30,HM50,Clear,gallon,SuperPaint-Clear-Gallon,69,69.0
323,2024-11-29,2024-12-02,HM56,White,gallon,SuperPaint-White-Gallon,45,45.0
324,2024-11-29,2024-12-03,HM56,White,gallon,Duration-White-Gallon,26,26.0
325,2024-11-30,2024-12-02,HM01,White,gallon,ProMar200-White-Gallon,18,18.0
326,2024-11-30,2024-12-02,HM01,White,quart,Duration-White-Quart,105,26.25
327,2024-11-30,2024-12-03,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,294,73.5
328,2024-11-30,2024-12-05,HM12,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,6,30.0
329,2024-11-30,2024-12-01,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,79,19.75
330,2024-11-30,2024-12-05,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,26,26.0
331,2024-11-30,2024-12-02,HM16,Red,gallon,Emerald-Red-Gallon,16,16.0
332,2024-11-30,2024-12-01,HM16,Red,gallon,Emerald-Red-Gallon,39,39.0
333,2024-11-30,2024-12-03,HM16,Red,gallon,Emerald-Red-Gallon,18,18.0
334,2024-11-30,2024-12-01,HM20,Black,quart,PrepRite-Black-Quart,167,41.75
335,2024-11-30,2024-12-03,HM20,Black,gallon,ProMar200-Black-Gallon,15,15.0
336,2024-11-30,2024-12-02,HM30,Black,gallon,ProMar200-Black-Gallon,9,9.0
337,2024-11-30,2024-12-02,HM36,White,quart,SuperPaint-White-Quart,177,44.25
338,2024-11-30,2024-12-03,HM43,Red,gallon,Emerald-Red-Gallon,19,19.0
339,2024-11-30,2024-12-03,HM47,Red,pail_5gal,Emerald-Red-Pail,4,20.0
340,2024-11-30,2024-12-04,HM56,White,pail_5gal,Duration-White-Pail,8,40.0
341,2024-12-01,2024-12-07,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,61,15.25
342,2024-12-01,2024-12-04,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,21,5.25
343,2024-12-01,2024-12-03,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,134,33.5
344,2024-12-01,2024-12-02,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,103,103.0
345,2024-12-01,2024-12-05,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,31,31.0
346,2024-12-01,2024-12-03,HM20,Black,pail_5gal,PrepRite-Black-Pail,6,30.0
347,2024-12-01,2024-12-02,HM30,Black,gallon,ProMar200-Black-Gallon,90,90.0
348,2024-12-01,2024-12-05,HM36,White,gallon,SuperPaint-White-Gallon,33,33.0
349,2024-12-01,2024-12-06,HM36,White,quart,Duration-White-Quart,104,26.0
350,2024-12-01,2024-12-04,HM43,Red,gallon,Duration-Red-Gallon,25,25.0
351,2024-12-01,2024-12-04,HM50,Clear,quart,SuperPaint-Clear-Quart,161,40.25
352,2024-12-01,2024-12-04,HM50,Clear,quart,ProMar200-Clear-Quart,220,55.0
353,2024-12-01,2024-12-04,HM50,Clear,gallon,ProMar200-Clear-Gallon,35,35.0
354,2024-12-01,2024-12-04,HM50,Clear,gallon,ProMar200-Clear-Gallon,53,53.0
355,2024-12-01,2024-12-08,HM50,Clear,quart,ProMar200-Clear-Quart,99,24.75
356,2024-12-01,2024-12-04,HM56,White,quart,SuperPaint-White-Quart,151,37.75
357,2024-12-01,2024-12-02,HM56,White,quart,SuperPaint-White-Quart,32,8.0
358,2024-12-02,2024-12-04,HM01,White,pail_5gal,SuperPaint-White-Pail,5,25.0
359,2024-12-02,2024-12-06,HM01,White,quart,ProMar200-White-Quart,51,12.75
360,2024-12-02,2024-12-08,HM01,White,gallon,ProMar200-White-Gallon,26,26.0
361,2024-12-02,2024-12-03,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,44,44.0
362,2024-12-02,2024-12-05,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,109,27.25
363,2024-12-02,2024-12-06,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,115,28.75
364,2024-12-02,2024-12-06,HM13,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,4,20.0
365,2024-12-02,2024-12-03,HM13,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,5,25.0
366,2024-12-02,2024-12-05,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,15,15.0
367,2024-12-02,2024-12-06,HM16,Red,pail_5gal,Duration-Red-Pail,8,40.0
368,2024-12-02,2024-12-04,HM16,Red,quart,Duration-Red-Quart,296,74.0
369,2024-12-02,2024-12-03,HM16,Red,quart,Duration-Red-Quart,87,21.75
370,2024-12-02,2024-12-04,HM20,Black,gallon,ProMar200-Black-Gallon,56,56.0
371,2024-12-02,2024-12-04,HM30,Black,pail_5gal,ProMar200-Black-Pail,4,20.0
372,2024-12-02,2024-12-05,HM43,Red,quart,Duration-Red-Quart,225,56.25
373,2024-12-02,2024-12-04,HM47,Red,gallon,Duration-Red-Gallon,56,56.0
374,2024-12-02,2024-12-03,HM50,Clear,quart,ProMar200-Clear-Quart,113,28.25
375,2024-12-02,2024-12-03,HM50,Clear,quart,ProMar200-Clear-Quart,126,31.5
376,2024-12-02,2024-12-05,HM50,Clear,gallon,SuperPaint-Clear-Gallon,36,36.0
377,2024-12-02,2024-12-07,HM56,White,quart,ProMar200-White-Quart,103,25.75
378,2024-12-02,2024-12-06,HM56,White,gallon,ProMar200-White-Gallon,70,70.0
379,2024-12-03,2024-12-04,HM01,White,pail_5gal,ProMar200-White-Pail,9,45.0
380,2024-12-03,2024-12-05,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,58,14.5
381,2024-12-03,2024-12-04,HM13,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,1,5.0
382,2024-12-03,2024-12-05,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,57,14.25
383,2024-12-03,2024-12-05,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,67,16.75
384,2024-12-03,2024-12-04,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,155,38.75
385,2024-12-03,2024-12-05,HM14,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,15,75.0
386,2024-12-03,2024-12-04,HM16,Red,quart,Duration-Red-Quart,81,20.25
387,2024-12-03,2024-12-06,HM20,Black,quart,ProMar200-Black-Quart,90,22.5
388,2024-12-03,2024-12-06,HM25,Black,gallon,ProMar200-Black-Gallon,22,22.0
389,2024-12-03,2024-12-06,HM30,Black,gallon,PrepRite-Black-Gallon,19,19.0
390,2024-12-03,2024-12-06,HM36,White,gallon,ProMar200-White-Gallon,145,145.0
391,2024-12-03,2024-12-04,HM36,White,quart,SuperPaint-White-Quart,78,19.5
392,2024-12-03,2024-12-05,HM43,Red,pail_5gal,Emerald-Red-Pail,4,20.0
393,2024-12-03,2024-12-07,HM43,Red,gallon,Duration-Red-Gallon,23,23.0
394,2024-12-03,2024-12-06,HM43,Red,quart,Emerald-Red-Quart,102,25.5
395,2024-12-03,2024-12-04,HM43,Red,gallon,Emerald-Red-Gallon,26,26.0
396,2024-12-03,2024-12-11,HM47,Red,quart,Duration-Red-Quart,170,42.5
397,2024-12-03,2024-12-05,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,9,45.0
398,2024-12-03,2024-12-07,HM50,Clear,quart,SuperPaint-Clear-Quart,56,14.0
399,2024-12-03,2024-12-05,HM50,Clear,quart,ProMar200-Clear-Quart,235,58.75
400,2024-12-03,2024-12-08,HM56,White,quart,SuperPaint-White-Quart,53,13.25
401,2024-12-03,2024-12-06,HM56,White,gallon,ProMar200-White-Gallon,55,55.0
402,2024-12-04,2024-12-07,HM01,White,gallon,ProMar200-White-Gallon,41,41.0
403,2024-12-04,2024-12-10,HM01,White,quart,SuperPaint-White-Quart,160,40.0
404,2024-12-04,2024-12-05,HM01,White,gallon,Duration-White-Gallon,54,54.0
405,2024-12-04,2024-12-05,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,28,28.0
406,2024-12-04,2024-12-06,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,281,70.25
407,2024-12-04,2024-12-09,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,211,52.75
408,2024-12-04,2024-12-07,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,74,18.5
409,2024-12-04,2024-12-08,HM13,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,80,80.0
410,2024-12-04,2024-12-05,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,181,45.25
411,2024-12-04,2024-12-09,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,118,29.5
412,2024-12-04,2024-12-06,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,100,25.0
413,2024-12-04,2024-12-05,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,41,10.25
414,2024-12-04,2024-12-05,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,15,15.0
415,2024-12-04,2024-12-10,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,60,15.0
416,2024-12-04,2024-12-05,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,75,18.75
417,2024-12-04,2024-12-07,HM16,Red,gallon,Emerald-Red-Gallon,28,28.0
418,2024-12-04,2024-12-07,HM20,Black,gallon,ProMar200-Black-Gallon,7,7.0
419,2024-12-04,2024-12-07,HM20,Black,gallon,ProMar200-Black-Gallon,26,26.0
420,2024-12-04,2024-12-07,HM25,Black,pail_5gal,ProMar200-Black-Pail,2,10.0
421,2024-12-04,2024-12-05,HM30,Black,quart,PrepRite-Black-Quart,46,11.5
422,2024-12-04,2024-12-05,HM30,Black,gallon,PrepRite-Black-Gallon,29,29.0
423,2024-12-04,2024-12-10,HM43,Red,gallon,Duration-Red-Gallon,37,37.0
424,2024-12-04,2024-12-05,HM43,Red,quart,Duration-Red-Quart,416,104.0
425,2024-12-04,2024-12-07,HM50,Clear,gallon,SuperPaint-Clear-Gallon,46,46.0
426,2024-12-04,2024-12-05,HM50,Clear,quart,SuperPaint-Clear-Quart,148,37.0
427,2024-12-05,2024-12-11,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,47,11.75
428,2024-12-05,2024-12-09,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,472,118.0
429,2024-12-05,2024-12-07,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,30,30.0
430,2024-12-05,2024-12-07,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,194,48.5
431,2024-12-05,2024-12-07,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,139,34.75
432,2024-12-05,2024-12-14,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,372,93.0
433,2024-12-05,2024-12-10,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,103,103.0
434,2024-12-05,2024-12-10,HM16,Red,gallon,Duration-Red-Gallon,12,12.0
435,2024-12-05,2024-12-06,HM16,Red,gallon,Emerald-Red-Gallon,29,29.0
436,2024-12-05,2024-12-06,HM20,Black,gallon,PrepRite-Black-Gallon,56,56.0
437,2024-12-05,2024-12-08,HM20,Black,quart,PrepRite-Black-Quart,75,18.75
438,2024-12-05,2024-12-08,HM25,Black,quart,PrepRite-Black-Quart,77,19.25
439,2024-12-05,2024-12-07,HM30,Black,pail_5gal,ProMar200-Black-Pail,7,35.0
440,2024-12-05,2024-12-08,HM30,Black,gallon,ProMar200-Black-Gallon,45,45.0
441,2024-12-05,2024-12-08,HM36,White,quart,SuperPaint-White-Quart,24,6.0
442,2024-12-05,2024-12-06,HM36,White,quart,SuperPaint-White-Quart,105,26.25
443,2024-12-05,2024-12-07,HM43,Red,gallon,Duration-Red-Gallon,40,40.0
444,2024-12-05,2024-12-07,HM43,Red,gallon,Duration-Red-Gallon,103,103.0
445,2024-12-05,2024-12-06,HM43,Red,gallon,Emerald-Red-Gallon,14,14.0
446,2024-12-05,2024-12-06,HM43,Red,pail_5gal,Emerald-Red-Pail,15,75.0
447,2024-12-05,2024-12-06,HM47,Red,gallon,Emerald-Red-Gallon,74,74.0
448,2024-12-05,2024-12-06,HM47,Red,gallon,Duration-Red-Gallon,11,11.0
449,2024-12-05,2024-12-06,HM56,White,quart,SuperPaint-White-Quart,39,9.75
450,2024-12-05,2024-12-11,HM56,White,quart,SuperPaint-White-Quart,77,19.25
451,2024-12-05,2024-12-07,HM56,White,quart,ProMar200-White-Quart,202,50.5
452,2024-12-06,2024-12-11,HM01,White,gallon,SuperPaint-White-Gallon,28,28.0
453,2024-12-06,2024-12-09,HM01,White,gallon,ProMar200-White-Gallon,12,12.0
454,2024-12-06,2024-12-07,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,46,11.5
455,2024-12-06,2024-12-15,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,24,24.0
456,2024-12-06,2024-12-10,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,78,19.5
457,2024-12-06,2024-12-09,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,125,31.25
458,2024-12-06,2024-12-07,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,33,33.0
459,2024-12-06,2024-12-08,HM16,Red,quart,Emerald-Red-Quart,107,26.75
460,2024-12-06,2024-12-09,HM16,Red,gallon,Duration-Red-Gallon,53,53.0
461,2024-12-06,2024-12-17,HM30,Black,pail_5gal,PrepRite-Black-Pail,7,35.0
462,2024-12-06,2024-12-09,HM36,White,gallon,Duration-White-Gallon,21,21.0
463,2024-12-06,2024-12-10,HM36,White,quart,SuperPaint-White-Quart,90,22.5
464,2024-12-06,2024-12-11,HM36,White,pail_5gal,SuperPaint-White-Pail,8,40.0
465,2024-12-06,2024-12-09,HM36,White,quart,Duration-White-Quart,111,27.75
466,2024-12-06,2024-12-09,HM43,Red,gallon,Emerald-Red-Gallon,59,59.0
467,2024-12-06,2024-12-08,HM47,Red,quart,Duration-Red-Quart,104,26.0
468,2024-12-06,2024-12-09,HM47,Red,pail_5gal,Emerald-Red-Pail,4,20.0
469,2024-12-06,2024-12-10,HM50,Clear,quart,ProMar200-Clear-Quart,143,35.75
470,2024-12-06,2024-12-14,HM50,Clear,gallon,SuperPaint-Clear-Gallon,28,28.0
471,2024-12-06,2024-12-09,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,15,75.0
472,2024-12-06,2024-12-07,HM50,Clear,quart,ProMar200-Clear-Quart,78,19.5
473,2024-12-06,2024-12-09,HM50,Clear,gallon,ProMar200-Clear-Gallon,43,43.0
474,2024-12-06,2024-12-08,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,1,5.0
475,2024-12-06,2024-12-09,HM56,White,pail_5gal,Duration-White-Pail,4,20.0
476,2024-12-06,2024-12-09,HM56,White,gallon,SuperPaint-White-Gallon,47,47.0
477,2024-12-07,2024-12-08,HM01,White,gallon,Duration-White-Gallon,37,37.0
478,2024-12-07,2024-12-08,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,109,27.25
479,2024-12-07,2024-12-11,HM16,Red,quart,Duration-Red-Quart,87,21.75
480,2024-12-07,2024-12-13,HM16,Red,gallon,Duration-Red-Gallon,5,5.0
481,2024-12-07,2024-12-11,HM20,Black,quart,ProMar200-Black-Quart,62,15.5
482,2024-12-07,2024-12-13,HM20,Black,pail_5gal,PrepRite-Black-Pail,5,25.0
483,2024-12-07,2024-12-12,HM25,Black,gallon,ProMar200-Black-Gallon,16,16.0
484,2024-12-07,2024-12-13,HM30,Black,quart,PrepRite-Black-Quart,105,26.25
485,2024-12-07,2024-12-12,HM43,Red,gallon,Emerald-Red-Gallon,31,31.0
486,2024-12-07,2024-12-08,HM43,Red,quart,Emerald-Red-Quart,87,21.75
487,2024-12-07,2024-12-11,HM43,Red,pail_5gal,Emerald-Red-Pail,9,45.0
488,2024-12-07,2024-12-09,HM43,Red,quart,Emerald-Red-Quart,244,61.0
489,2024-12-07,2024-12-08,HM47,Red,quart,Emerald-Red-Quart,38,9.5
490,2024-12-07,2024-12-08,HM47,Red,pail_5gal,Emerald-Red-Pail,5,25.0
491,2024-12-07,2024-12-08,HM50,Clear,quart,ProMar200-Clear-Quart,65,16.25
492,2024-12-07,2024-12-11,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,5,25.0
493,2024-12-07,2024-12-08,HM50,Clear,quart,ProMar200-Clear-Quart,42,10.5
494,2024-12-07,2024-12-19,HM50,Clear,gallon,ProMar200-Clear-Gallon,42,42.0
495,2024-12-07,2024-12-12,HM50,Clear,quart,ProMar200-Clear-Quart,74,18.5
496,2024-12-08,2024-12-10,HM01,White,quart,ProMar200-White-Quart,73,18.25
497,2024-12-08,2024-12-12,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,203,50.75
498,2024-12-08,2024-12-10,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,106,26.5
499,2024-12-08,2024-12-11,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,43,43.0
500,2024-12-08,2024-12-10,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,56,14.0
501,2024-12-08,2024-12-09,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,56,56.0
502,2024-12-08,2024-12-09,HM16,Red,gallon,Emerald-Red-Gallon,25,25.0
503,2024-12-08,2024-12-11,HM20,Black,gallon,ProMar200-Black-Gallon,73,73.0
504,2024-12-08,2024-12-09,HM20,Black,pail_5gal,ProMar200-Black-Pail,15,75.0
505,2024-12-08,2024-12-13,HM36,White,gallon,ProMar200-White-Gallon,33,33.0
506,2024-12-08,2024-12-10,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,4,20.0
507,2024-12-08,2024-12-09,HM50,Clear,quart,SuperPaint-Clear-Quart,224,56.0
508,2024-12-08,2024-12-11,HM56,White,quart,Duration-White-Quart,48,12.0
509,2024-12-08,2024-12-13,HM56,White,gallon,Duration-White-Gallon,15,15.0
510,2024-12-08,2024-12-10,HM56,White,gallon,Duration-White-Gallon,28,28.0
511,2024-12-09,2024-12-13,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,177,44.25
512,2024-12-09,2024-12-11,HM16,Red,quart,Duration-Red-Quart,51,12.75
513,2024-12-09,2024-12-15,HM16,Red,pail_5gal,Duration-Red-Pail,5,25.0
514,2024-12-09,2024-12-15,HM16,Red,gallon,Duration-Red-Gallon,31,31.0
515,2024-12-09,2024-12-12,HM20,Black,gallon,PrepRite-Black-Gallon,30,30.0
516,2024-12-09,2024-12-11,HM30,Black,gallon,PrepRite-Black-Gallon,60,60.0
517,2024-12-09,2024-12-13,HM30,Black,quart,ProMar200-Black-Quart,126,31.5
518,2024-12-09,2024-12-10,HM30,Black,pail_5gal,ProMar200-Black-Pail,18,90.0
519,2024-12-09,2024-12-13,HM50,Clear,quart,SuperPaint-Clear-Quart,78,19.5
520,2024-12-09,2024-12-10,HM56,White,gallon,Duration-White-Gallon,47,47.0
521,2024-12-09,2024-12-13,HM56,White,gallon,Duration-White-Gallon,15,15.0
522,2024-12-09,2024-12-11,HM56,White,gallon,ProMar200-White-Gallon,102,102.0
523,2024-12-09,2024-12-11,HM56,White,quart,Duration-White-Quart,45,11.25
524,2024-12-09,2024-12-11,HM56,White,gallon,SuperPaint-White-Gallon,42,42.0
525,2024-12-10,2024-12-12,HM01,White,gallon,ProMar200-White-Gallon,29,29.0
526,2024-12-10,2024-12-13,HM01,White,quart,Duration-White-Quart,85,21.25
527,2024-12-10,2024-12-13,HM01,White,pail_5gal,Duration-White-Pail,11,55.0
528,2024-12-10,2024-12-15,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,48,12.0
529,2024-12-10,2024-12-15,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,60,15.0
530,2024-12-10,2024-12-12,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,61,15.25
531,2024-12-10,2024-12-11,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,150,37.5
532,2024-12-10,2024-12-12,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,34,34.0
533,2024-12-10,2024-12-11,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,50,12.5
534,2024-12-10,2024-12-11,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,25,25.0
535,2024-12-10,2024-12-11,HM20,Black,gallon,PrepRite-Black-Gallon,42,42.0
536,2024-12-10,2024-12-14,HM20,Black,quart,PrepRite-Black-Quart,45,11.25
537,2024-12-10,2024-12-11,HM20,Black,gallon,PrepRite-Black-Gallon,91,91.0
538,2024-12-10,2024-12-11,HM25,Black,pail_5gal,PrepRite-Black-Pail,18,90.0
539,2024-12-10,2024-12-11,HM30,Black,gallon,PrepRite-Black-Gallon,34,34.0
540,2024-12-10,2024-12-11,HM36,White,gallon,Duration-White-Gallon,21,21.0
541,2024-12-10,2024-12-11,HM47,Red,gallon,Emerald-Red-Gallon,45,45.0
542,2024-12-10,2024-12-13,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,3,15.0
543,2024-12-10,2024-12-15,HM50,Clear,quart,SuperPaint-Clear-Quart,95,23.75
544,2024-12-10,2024-12-15,HM56,White,gallon,ProMar200-White-Gallon,54,54.0
545,2024-12-11,2024-12-22,HM01,White,quart,SuperPaint-White-Quart,153,38.25
546,2024-12-11,2024-12-12,HM01,White,quart,ProMar200-White-Quart,65,16.25
547,2024-12-11,2024-12-16,HM01,White,gallon,ProMar200-White-Gallon,37,37.0
548,2024-12-11,2024-12-16,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,77,19.25
549,2024-12-11,2024-12-12,HM13,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,4,20.0
550,2024-12-11,2024-12-12,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,121,30.25
551,2024-12-11,2024-12-13,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,48,12.0
552,2024-12-11,2024-12-12,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,109,27.25
553,2024-12-11,2024-12-13,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,28,28.0
554,2024-12-11,2024-12-13,HM16,Red,gallon,Duration-Red-Gallon,49,49.0
555,2024-12-11,2024-12-13,HM20,Black,pail_5gal,PrepRite-Black-Pail,13,65.0
556,2024-12-11,2024-12-12,HM20,Black,gallon,ProMar200-Black-Gallon,33,33.0
557,2024-12-11,2024-12-17,HM20,Black,gallon,PrepRite-Black-Gallon,14,14.0
558,2024-12-11,2024-12-13,HM20,Black,gallon,ProMar200-Black-Gallon,15,15.0
559,2024-12-11,2024-12-13,HM25,Black,gallon,PrepRite-Black-Gallon,35,35.0
560,2024-12-11,2024-12-15,HM30,Black,gallon,ProMar200-Black-Gallon,39,39.0
561,2024-12-11,2024-12-15,HM36,White,quart,SuperPaint-White-Quart,158,39.5
562,2024-12-11,2024-12-13,HM43,Red,gallon,Duration-Red-Gallon,28,28.0
563,2024-12-11,2024-12-13,HM43,Red,quart,Emerald-Red-Quart,76,19.0
564,2024-12-11,2024-12-14,HM47,Red,gallon,Duration-Red-Gallon,47,47.0
565,2024-12-11,2024-12-14,HM47,Red,quart,Emerald-Red-Quart,146,36.5
566,2024-12-11,2024-12-13,HM50,Clear,gallon,ProMar200-Clear-Gallon,30,30.0
567,2024-12-11,2024-12-14,HM56,White,quart,Duration-White-Quart,95,23.75
568,2024-12-11,2024-12-13,HM56,White,gallon,ProMar200-White-Gallon,42,42.0
569,2024-12-12,2024-12-14,HM01,White,quart,Duration-White-Quart,215,53.75
570,2024-12-12,2024-12-16,HM12,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,12,60.0
571,2024-12-12,2024-12-22,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,241,60.25
572,2024-12-12,2024-12-14,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,96,24.0
573,2024-12-12,2024-12-13,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,117,29.25
574,2024-12-12,2024-12-13,HM16,Red,pail_5gal,Emerald-Red-Pail,7,35.0
575,2024-12-12,2024-12-13,HM16,Red,gallon,Duration-Red-Gallon,82,82.0
576,2024-12-12,2024-12-13,HM16,Red,pail_5gal,Emerald-Red-Pail,7,35.0
577,2024-12-12,2024-12-16,HM20,Black,gallon,PrepRite-Black-Gallon,17,17.0
578,2024-12-12,2024-12-13,HM20,Black,quart,ProMar200-Black-Quart,89,22.25
579,2024-12-12,2024-12-18,HM20,Black,pail_5gal,PrepRite-Black-Pail,6,30.0
580,2024-12-12,2024-12-15,HM20,Black,pail_5gal,PrepRite-Black-Pail,4,20.0
581,2024-12-12,2024-12-15,HM20,Black,gallon,ProMar200-Black-Gallon,49,49.0
