batch_id,date,line,sku,color_family,wc_grade,container_type,product_line,complexity,run_hours,good_units,good_gallons,gallons_per_unit,yield_loss_frac,cfr_uh_batch,cfr_gal_hr,temperature_f,defect_flag
168,2024-11-17,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.1196,47.63,11.907,0.25,0.0113,22.729,5.682,74.8,0
169,2024-11-17,HM30,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,2.7337,62.16,15.54,0.25,0.01,22.969,5.742,74.8,0
170,2024-11-17,HM30,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.6841,26.61,26.612,1.0,0.0337,16.354,16.354,74.8,0
171,2024-11-17,HM30,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,0.6193,10.68,10.684,1.0,0.0204,17.61,17.61,74.8,0
172,2024-11-17,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.6658,49.76,49.76,1.0,0.0383,19.41,19.41,74.8,0
173,2024-11-17,HM36,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,2.059,34.22,34.22,1.0,0.0229,17.01,17.01,74.8,0
174,2024-11-17,HM36,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.4464,19.04,19.04,1.0,0.0279,13.541,13.541,74.8,0
175,2024-11-17,HM36,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.6999,25.9,25.904,1.0,0.0242,15.615,15.615,74.8,0
176,2024-11-17,HM36,Duration-White-Quart,White,6A,quart,Duration,standard,2.5617,52.28,13.071,0.25,0.0244,20.919,5.23,74.8,0
177,2024-11-17,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,2.478,11.78,58.894,5.0,0.0492,4.999,24.996,74.8,0
178,2024-11-17,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,5.7831,89.97,89.971,1.0,0.006,15.651,15.651,74.8,0
179,2024-11-17,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.3229,20.84,20.837,1.0,0.0047,15.825,15.825,74.8,0
180,2024-11-17,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,3.1628,58.19,58.185,1.0,0.0166,18.708,18.708,74.8,0
181,2024-11-17,HM47,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,4.2966,97.07,24.268,0.25,0.0212,23.083,5.771,74.8,0
182,2024-11-17,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.698,41.99,10.498,0.25,0.0373,25.689,6.422,74.8,0
183,2024-11-17,HM47,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,standard,2.0649,9.11,45.526,5.0,0.0078,4.444,22.219,74.8,0
184,2024-11-17,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,3.4297,42.05,42.052,1.0,0.1331,14.143,14.143,74.8,1
185,2024-11-17,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,4.7179,69.35,69.348,1.0,0.0002,14.701,14.701,74.8,0
186,2024-11-17,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,0.8451,14.56,14.558,1.0,0.0479,18.093,18.093,74.8,0
187,2024-11-17,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,1.8299,28.01,28.005,1.0,0.0526,16.154,16.154,74.8,0
188,2024-11-17,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.6718,33.34,8.335,0.25,0.033,20.625,5.156,74.8,0
189,2024-11-17,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,2.7249,40.02,40.019,1.0,0.0358,15.231,15.231,74.8,0
190,2024-11-17,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,1.9694,32.13,32.127,1.0,0.0627,17.404,17.404,74.8,0
191,2024-11-17,HM56,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,2.7849,12.42,62.106,5.0,0.0686,4.789,23.943,74.8,0
192,2024-11-17,HM56,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.0098,42.84,10.71,0.25,0.026,21.884,5.471,74.8,0
193,2024-11-18,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,3.3873,65.29,16.323,0.25,0.0332,19.937,4.984,58.7,0
194,2024-11-18,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,1.0749,23.35,5.837,0.25,0.0412,22.655,5.664,58.7,0
195,2024-11-18,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,0.9767,22.69,5.673,0.25,0.0367,24.119,6.03,58.7,0
196,2024-11-18,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.3442,23.0,23.002,1.0,0.0466,17.948,17.948,58.7,0
197,2024-11-18,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,4.8388,137.13,34.283,0.25,0.043,29.614,7.404,58.7,0
198,2024-11-18,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.8604,69.31,17.327,0.25,0.0173,24.656,6.164,58.7,0
199,2024-11-18,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.5818,30.12,7.53,0.25,0.0378,19.791,4.948,58.7,0
200,2024-11-18,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.7296,88.98,22.245,0.25,0.0247,24.462,6.115,58.7,0
201,2024-11-18,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,0.8224,14.39,14.39,1.0,0.0285,18.012,18.012,58.7,0
202,2024-11-18,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.091,56.79,14.199,0.25,0.0229,18.805,4.701,58.7,0
203,2024-11-18,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.0891,27.32,27.317,1.0,0.0415,13.642,13.642,58.7,0
204,2024-11-18,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,6.4348,96.38,96.382,1.0,0.0232,15.334,15.334,58.7,0
205,2024-11-18,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.1987,23.15,5.788,0.25,0.135,22.329,5.582,58.7,1
206,2024-11-18,HM14,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.845,49.28,12.319,0.25,0.0453,18.141,4.535,58.7,0
207,2024-11-18,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.9871,38.22,38.223,1.0,0.0311,13.206,13.206,58.7,0
208,2024-11-18,HM14,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.2045,23.79,5.949,0.25,0.0262,20.287,5.072,58.7,0
209,2024-11-18,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,7.1724,110.4,110.404,1.0,0.0376,15.994,15.994,58.7,0
210,2024-11-18,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.1855,41.78,41.781,1.0,0.0448,20.015,20.015,58.7,0
211,2024-11-18,HM16,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,1.3517,5.47,27.366,5.0,0.031,4.178,20.892,58.7,0
212,2024-11-18,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.387,40.49,40.494,1.0,0.0225,17.354,17.354,58.7,0
213,2024-11-18,HM20,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,0.9136,4.8,23.988,5.0,0.0,5.251,26.257,58.7,0
214,2024-11-18,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.5415,41.83,41.828,1.0,0.0448,17.23,17.23,58.7,0
215,2024-11-18,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.0512,13.29,13.289,1.0,0.15,14.873,14.873,58.7,1
216,2024-11-18,HM25,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,1.7609,10.38,51.881,5.0,0.0224,6.027,30.136,58.7,0
217,2024-11-18,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.1844,18.2,18.195,1.0,0.0461,16.104,16.104,58.7,0
218,2024-11-18,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.6404,31.35,7.839,0.25,0.0234,19.573,4.893,58.7,0
219,2024-11-18,HM30,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,2.8845,17.51,87.557,5.0,0.0317,6.27,31.348,58.7,0
220,2024-11-18,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.2319,41.45,10.362,0.25,0.0335,19.215,4.804,58.7,0
221,2024-11-18,HM30,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,1.8512,9.38,46.883,5.0,0.0049,5.09,25.452,58.7,0
222,2024-11-18,HM30,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,3.1607,16.51,82.572,5.0,0.0322,5.398,26.992,58.7,0
223,2024-11-18,HM36,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,2.0727,34.32,34.315,1.0,0.0249,16.978,16.978,58.7,0
224,2024-11-18,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.492,22.06,22.061,1.0,0.0239,15.149,15.149,58.7,0
225,2024-11-18,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.2637,20.04,20.04,1.0,0.0177,16.143,16.143,58.7,0
226,2024-11-18,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,3.8383,82.22,20.556,0.25,0.0105,21.649,5.412,58.7,0
227,2024-11-18,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,1.8919,7.86,39.288,5.0,0.0269,4.268,21.34,58.7,0
228,2024-11-18,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,1.0712,14.12,14.12,1.0,0.0192,13.44,13.44,58.7,0
229,2024-11-18,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,0.9564,19.86,19.864,1.0,0.0065,20.905,20.905,58.7,0
230,2024-11-18,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,2.2458,52.84,13.21,0.25,0.0071,23.698,5.924,58.7,0
231,2024-11-18,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,3.3574,76.56,19.139,0.25,0.0152,23.153,5.788,58.7,0
232,2024-11-18,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.1017,12.08,12.083,1.0,0.1666,13.159,13.159,58.7,1
233,2024-11-18,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.4249,35.91,8.977,0.25,0.0067,25.368,6.342,58.7,0
234,2024-11-18,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,2.8784,45.59,45.595,1.0,0.0346,16.408,16.408,58.7,0
235,2024-11-18,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.1881,24.13,6.031,0.25,0.0306,20.947,5.237,58.7,0
236,2024-11-18,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,2.8118,61.48,15.369,0.25,0.0489,22.988,5.747,58.7,0
237,2024-11-18,HM50,ProMar200-Clear-Pail,Clear,8A,pail_5gal,ProMar200,standard,0.9046,3.78,18.917,5.0,0.0431,4.371,21.854,58.7,0
238,2024-11-18,HM56,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.8186,42.29,10.572,0.25,0.0086,23.455,5.864,58.7,0
239,2024-11-18,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,2.0878,53.14,13.286,0.25,0.0533,26.887,6.722,58.7,0
240,2024-11-18,HM56,ProMar200-White-Pail,White,6A,pail_5gal,ProMar200,standard,2.1838,10.41,52.042,5.0,0.0312,4.919,24.597,58.7,0
241,2024-11-19,HM01,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,1.1924,5.61,28.072,5.0,0.0386,4.898,24.489,68.8,0
242,2024-11-19,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,4.4821,78.33,78.33,1.0,0.0426,18.254,18.254,68.8,0
243,2024-11-19,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.1711,58.27,14.568,0.25,0.0314,27.71,6.927,68.8,0
244,2024-11-19,HM01,ProMar200-White-Pail,White,6A,pail_5gal,ProMar200,standard,2.2608,11.03,55.146,5.0,0.037,5.066,25.329,68.8,0
245,2024-11-19,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,4.18,86.51,86.515,1.0,0.0432,21.633,21.633,68.8,0
246,2024-11-19,HM12,Emerald-Blue/Green-Pail,Blue/Green,7A,pail_5gal,Emerald,complex,2.9951,13.05,65.267,5.0,0.0293,4.49,22.449,68.8,0
247,2024-11-19,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.0112,37.33,37.332,1.0,0.022,18.979,18.979,68.8,0
248,2024-11-19,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.5148,62.69,15.673,0.25,0.0125,25.245,6.311,68.8,0
249,2024-11-19,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,0.8384,12.18,12.183,1.0,0.0526,15.339,15.339,68.8,0
250,2024-11-19,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.3963,22.95,22.948,1.0,0.0188,16.749,16.749,68.8,0
251,2024-11-19,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.7241,41.77,41.773,1.0,0.0264,15.75,15.75,68.8,0
252,2024-11-19,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,3.4835,44.06,44.065,1.0,0.022,12.934,12.934,68.8,0
253,2024-11-19,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.3514,32.26,32.262,1.0,0.0188,13.983,13.983,68.8,0
254,2024-11-19,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.0765,18.76,18.762,1.0,0.0301,17.969,17.969,68.8,0
255,2024-11-19,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.2851,41.42,41.416,1.0,0.0206,18.506,18.506,68.8,0
256,2024-11-19,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.8705,45.68,45.678,1.0,0.0502,16.754,16.754,68.8,0
257,2024-11-19,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,4.6371,77.1,77.102,1.0,0.0196,16.96,16.96,68.8,0
258,2024-11-19,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.9164,49.13,49.128,1.0,0.0115,17.042,17.042,68.8,0
259,2024-11-19,HM20,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,2.68,14.08,70.395,5.0,0.0618,5.599,27.996,68.8,0
260,2024-11-19,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.3465,22.64,22.645,1.0,0.0,16.817,16.817,68.8,0
261,2024-11-19,HM20,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,2.3285,54.34,13.584,0.25,0.0526,24.632,6.158,68.8,0
262,2024-11-19,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.887,33.72,33.719,1.0,0.0129,18.103,18.103,68.8,0
263,2024-11-19,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.8901,35.27,35.268,1.0,0.0151,18.947,18.947,68.8,0
264,2024-11-19,HM30,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.9219,35.38,8.846,0.25,0.0275,18.93,4.732,68.8,0
265,2024-11-19,HM30,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.7059,29.62,29.62,1.0,0.041,18.104,18.104,68.8,0
266,2024-11-19,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.1034,40.34,40.339,1.0,0.0473,20.131,20.131,68.8,0
267,2024-11-19,HM30,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.1997,18.9,18.898,1.0,0.023,16.124,16.124,68.8,0
268,2024-11-19,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.6121,50.39,50.385,1.0,0.0125,19.533,19.533,68.8,0
269,2024-11-19,HM36,Duration-White-Quart,White,6A,quart,Duration,standard,1.4579,30.53,7.633,0.25,0.0202,21.376,5.344,68.8,0
270,2024-11-19,HM36,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.2224,18.52,18.52,1.0,0.0433,15.836,15.836,68.8,0
271,2024-11-19,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,2.3158,42.91,42.912,1.0,0.0244,18.993,18.993,68.8,0
272,2024-11-19,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.9029,28.71,28.713,1.0,0.0568,15.997,15.997,68.8,0
273,2024-11-19,HM43,Emerald-Red-Quart,Red,7B,quart,Emerald,complex,2.7003,54.39,13.597,0.25,0.0209,20.571,5.143,68.8,0
274,2024-11-19,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,1.9027,37.87,9.466,0.25,0.0326,20.572,5.143,68.8,0
275,2024-11-19,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,3.3882,51.85,51.846,1.0,0.0209,15.628,15.628,68.8,0
276,2024-11-19,HM47,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,1.3282,27.45,6.864,0.25,0.0405,21.543,5.386,68.8,0
277,2024-11-19,HM50,SuperPaint-Clear-Pail,Clear,8A,pail_5gal,SuperPaint,standard,1.9889,11.99,59.95,5.0,0.0222,6.166,30.828,68.8,0
278,2024-11-19,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.9613,40.86,10.216,0.25,0.0586,22.132,5.533,68.8,0
279,2024-11-19,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,1.5848,28.23,7.057,0.25,0.0052,17.905,4.476,68.8,0
280,2024-11-19,HM56,Duration-White-Gallon,White,6A,gallon,Duration,standard,3.2461,52.96,52.964,1.0,0.0015,16.341,16.341,68.8,0
281,2024-11-19,HM56,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,4.3053,93.58,93.576,1.0,0.0529,22.95,22.95,68.8,0
282,2024-11-19,HM56,Duration-White-Gallon,White,6A,gallon,Duration,standard,0.7371,10.94,10.942,1.0,0.0134,15.047,15.047,68.8,0
283,2024-11-19,HM56,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,2.7814,57.33,14.333,0.25,0.048,21.652,5.413,68.8,0
284,2024-11-20,HM01,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,2.3545,13.19,65.937,5.0,0.039,5.828,29.141,76.6,0
285,2024-11-20,HM01,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.5604,21.32,21.323,1.0,0.0264,14.036,14.036,76.6,0
286,2024-11-20,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,2.3117,45.01,11.252,0.25,0.051,20.517,5.129,76.6,0
287,2024-11-20,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.819,28.51,28.507,1.0,0.0504,16.505,16.505,76.6,0
288,2024-11-20,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,2.428,43.8,43.797,1.0,0.0105,18.229,18.229,76.6,0
289,2024-11-20,HM12,Emerald-Blue/Green-Pail,Blue/Green,7A,pail_5gal,Emerald,complex,1.214,5.26,26.303,5.0,0.0507,4.565,22.823,76.6,0
290,2024-11-20,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.9177,25.96,25.957,1.0,0.0324,13.988,13.988,76.6,0
291,2024-11-20,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.2081,26.3,6.574,0.25,0.0335,22.522,5.63,76.6,0
292,2024-11-20,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.8539,69.97,17.493,0.25,0.0,24.518,6.13,76.6,0
293,2024-11-20,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.8799,52.49,13.123,0.25,0.0574,19.337,4.834,76.6,0
294,2024-11-20,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,4.7809,97.07,24.268,0.25,0.0169,20.652,5.163,76.6,0
295,2024-11-20,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.1614,40.85,10.214,0.25,0.008,19.054,4.764,76.6,0
296,2024-11-20,HM14,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.1394,38.71,9.677,0.25,0.0419,18.884,4.721,76.6,0
297,2024-11-20,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.367,33.77,33.766,1.0,0.0224,14.593,14.593,76.6,0
298,2024-11-20,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.9428,28.45,28.448,1.0,0.0485,15.389,15.389,76.6,0
299,2024-11-20,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.8516,32.33,8.083,0.25,0.0024,17.505,4.376,76.6,0
300,2024-11-20,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,2.7602,71.6,17.9,0.25,0.0277,26.679,6.67,76.6,0
301,2024-11-20,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,3.3225,56.62,56.616,1.0,0.0382,17.716,17.716,76.6,0
302,2024-11-20,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.5462,22.29,22.294,1.0,0.0077,14.53,14.53,76.6,0
303,2024-11-20,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.2968,44.92,44.916,1.0,0.0067,19.689,19.689,76.6,0
304,2024-11-20,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.4341,27.53,6.882,0.25,0.0125,19.439,4.86,76.6,0
305,2024-11-20,HM20,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,0.9916,23.65,5.913,0.25,0.0284,24.548,6.137,76.6,0
306,2024-11-20,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.7499,24.59,24.588,1.0,0.0542,14.856,14.856,76.6,0
307,2024-11-20,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.0236,33.44,33.435,1.0,0.0172,16.812,16.812,76.6,0
308,2024-11-20,HM30,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,1.3012,5.41,27.06,5.0,0.0387,4.327,21.634,76.6,0
309,2024-11-20,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.0222,31.37,31.366,1.0,0.0144,15.737,15.737,76.6,0
310,2024-11-20,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.0941,63.97,15.993,0.25,0.0161,31.05,7.763,76.6,0
311,2024-11-20,HM30,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.4357,54.84,13.71,0.25,0.042,23.503,5.876,76.6,0
312,2024-11-20,HM30,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,1.9917,11.5,57.511,5.0,0.009,5.828,29.138,76.6,0
313,2024-11-20,HM36,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,2.1794,32.15,32.154,1.0,0.0399,15.367,15.367,76.6,0
314,2024-11-20,HM36,SuperPaint-White-Pail,White,6A,pail_5gal,SuperPaint,standard,2.8026,13.39,66.927,5.0,0.0026,4.788,23.942,76.6,0
315,2024-11-20,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.7509,34.41,8.602,0.25,0.0244,20.145,5.036,76.6,0
316,2024-11-20,HM43,Emerald-Red-Quart,Red,7B,quart,Emerald,complex,1.2893,27.38,6.846,0.25,0.0414,22.155,5.539,76.6,0
317,2024-11-20,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,4.2477,63.79,63.791,1.0,0.0104,15.175,15.175,76.6,0
318,2024-11-20,HM43,Duration-Red-Pail,Red,7B,pail_5gal,Duration,complex,3.8824,15.06,75.324,5.0,0.0345,4.019,20.095,76.6,0
319,2024-11-20,HM47,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,1.1423,6.78,33.92,5.0,0.015,6.029,30.145,76.6,0
320,2024-11-20,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,2.1434,44.31,44.314,1.0,0.0336,21.394,21.394,76.6,0
321,2024-11-20,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,3.6076,87.07,21.768,0.25,0.0251,24.757,6.189,76.6,0
322,2024-11-20,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,3.6948,51.27,51.265,1.0,0.0219,14.186,14.186,76.6,0
323,2024-11-20,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,3.73,70.99,70.99,1.0,0.0469,19.968,19.968,76.6,0
324,2024-11-20,HM56,SuperPaint-White-Pail,White,6A,pail_5gal,SuperPaint,standard,0.9789,3.75,18.77,5.0,0.0447,4.014,20.072,76.6,0
325,2024-11-20,HM56,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.5931,64.31,16.078,0.25,0.0235,25.399,6.35,76.6,0
326,2024-11-21,HM01,SuperPaint-White-Pail,White,6A,pail_5gal,SuperPaint,standard,1.4939,7.12,35.585,5.0,0.0245,4.884,24.42,83.2,0
327,2024-11-21,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.9424,33.63,8.408,0.25,0.0329,17.904,4.476,83.2,0
328,2024-11-21,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,3.7387,63.27,63.266,1.0,0.0268,17.387,17.387,83.2,0
329,2024-11-21,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.0943,46.92,11.73,0.25,0.0151,22.745,5.686,83.2,0
330,2024-11-21,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.5421,58.28,14.571,0.25,0.0206,23.411,5.853,83.2,0
331,2024-11-21,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.1663,29.14,29.141,1.0,0.0397,14.008,14.008,83.2,0
332,2024-11-21,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,2.0797,46.97,11.744,0.25,0.0332,23.362,5.841,83.2,0
333,2024-11-21,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.939,36.92,9.231,0.25,0.148,22.35,5.587,83.2,1
334,2024-11-21,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.9616,52.18,52.183,1.0,0.0,17.62,17.62,83.2,0
335,2024-11-21,HM14,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.7685,36.46,9.116,0.25,0.046,21.614,5.403,83.2,0
336,2024-11-21,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.52,22.48,22.485,1.0,0.0653,15.826,15.826,83.2,0
