date,line,hours_down,code
2025-01-03,HM01,0.283,MATERIAL
2025-01-03,HM12,0.953,ELEC
2025-01-03,HM13,0.626,MATERIAL
2025-01-03,HM14,0.631,MATERIAL
2025-01-03,HM16,0.96,ELEC
2025-01-03,HM20,0.533,OPERATOR
2025-01-03,HM25,0.485,MECH
2025-01-03,HM30,0.671,MECH
2025-01-03,HM36,1.156,MECH
2025-01-03,HM43,0.659,MECH
2025-01-03,HM47,0.769,MECH
2025-01-03,HM50,0.943,MATERIAL
2025-01-03,HM56,1.201,ELEC
2025-01-04,HM01,1.339,ELEC
2025-01-04,HM12,0.61,PLANNED_PM
2025-01-04,HM13,0.985,PLANNED_PM
2025-01-04,HM14,2.379,ELEC
2025-01-04,HM16,0.688,PLANNED_PM
2025-01-04,HM20,1.024,MATERIAL
2025-01-04,HM25,1.127,MECH
2025-01-04,HM30,1.041,OPERATOR
2025-01-04,HM36,4.455,OPERATOR
2025-01-04,HM43,1.014,OPERATOR
2025-01-04,HM47,4.418,MATERIAL
2025-01-04,HM50,0.803,PLANNED_PM
2025-01-04,HM56,0.471,OPERATOR
2025-01-05,HM01,2.058,ELEC
2025-01-05,HM12,3.677,ELEC
2025-01-05,HM13,1.035,MECH
2025-01-05,HM14,0.51,MECH
2025-01-05,HM16,0.332,OPERATOR
2025-01-05,HM20,0.891,ELEC
2025-01-05,HM25,0.77,PLANNED_PM
2025-01-05,HM30,0.719,ELEC
2025-01-05,HM36,1.097,PLANNED_PM
2025-01-05,HM43,1.183,OPERATOR
2025-01-05,HM47,0.216,MECH
2025-01-05,HM50,4.998,OPERATOR
2025-01-05,HM56,0.508,ELEC
2025-01-06,HM01,0.965,MATERIAL
2025-01-06,HM12,1.288,PLANNED_PM
2025-01-06,HM13,1.236,ELEC
2025-01-06,HM14,1.386,MECH
2025-01-06,HM16,1.273,OPERATOR
2025-01-06,HM20,1.266,OPERATOR
2025-01-06,HM25,0.816,OPERATOR
2025-01-06,HM30,0.499,PLANNED_PM
2025-01-06,HM36,0.335,MATERIAL
2025-01-06,HM43,0.945,OPERATOR
2025-01-06,HM47,0.834,ELEC
2025-01-06,HM50,0.401,OPERATOR
2025-01-06,HM56,1.189,OPERATOR
2025-01-07,HM01,1.114,MATERIAL
2025-01-07,HM12,0.734,ELEC
2025-01-07,HM13,0.619,MATERIAL
2025-01-07,HM14,3.302,OPERATOR
2025-01-07,HM16,0.66,MATERIAL
2025-01-07,HM20,0.583,MECH
2025-01-07,HM25,4.675,ELEC
2025-01-07,HM30,1.466,MECH
2025-01-07,HM36,0.574,MATERIAL
2025-01-07,HM43,1.975,PLANNED_PM
2025-01-07,HM47,1.225,MECH
2025-01-07,HM50,1.516,ELEC
2025-01-07,HM56,0.563,OPERATOR
2025-01-08,HM01,0.294,MATERIAL
2025-01-08,HM12,1.185,MECH
2025-01-08,HM13,1.276,MATERIAL
2025-01-08,HM14,1.225,PLANNED_PM
2025-01-08,HM16,0.407,MATERIAL
2025-01-08,HM20,0.489,ELEC
2025-01-08,HM25,0.965,OPERATOR
2025-01-08,HM30,0.836,PLANNED_PM
2025-01-08,HM36,0.82,ELEC
2025-01-08,HM43,0.804,ELEC
2025-01-08,HM47,0.883,MECH
2025-01-08,HM50,1.023,ELEC
2025-01-08,HM56,0.765,OPERATOR
2025-01-09,HM01,1.218,ELEC
2025-01-09,HM12,4.309,PLANNED_PM
2025-01-09,HM13,0.687,MECH
2025-01-09,HM14,0.659,MATERIAL
2025-01-09,HM16,1.49,OPERATOR
2025-01-09,HM20,4.655,MECH
2025-01-09,HM25,0.685,ELEC
2025-01-09,HM30,0.523,OPERATOR
2025-01-09,HM36,1.484,ELEC
2025-01-09,HM43,2.645,OPERATOR
2025-01-09,HM47,0.258,ELEC
2025-01-09,HM50,0.729,MATERIAL
2025-01-09,HM56,1.106,MECH
2025-01-10,HM01,0.448,PLANNED_PM
2025-01-10,HM12,0.555,MECH
2025-01-10,HM13,0.487,MATERIAL
2025-01-10,HM14,3.771,PLANNED_PM
2025-01-10,HM16,0.929,MATERIAL
2025-01-10,HM20,1.085,ELEC
2025-01-10,HM25,2.837,MECH
2025-01-10,HM30,1.206,OPERATOR
2025-01-10,HM36,0.415,PLANNED_PM
2025-01-10,HM43,1.145,MECH
2025-01-10,HM47,1.226,ELEC
2025-01-10,HM50,0.885,MECH
2025-01-10,HM56,0.445,ELEC
2025-01-11,HM01,0.799,PLANNED_PM
2025-01-11,HM12,1.244,MECH
2025-01-11,HM13,0.359,ELEC
2025-01-11,HM14,0.775,OPERATOR
2025-01-11,HM16,1.51,MATERIAL
2025-01-11,HM20,0.508,ELEC
2025-01-11,HM25,0.852,MATERIAL
2025-01-11,HM30,0.91,ELEC
2025-01-11,HM36,0.368,OPERATOR
2025-01-11,HM43,0.475,MATERIAL
2025-01-11,HM47,1.03,MATERIAL
2025-01-11,HM50,0.735,MATERIAL
2025-01-11,HM56,0.578,ELEC
2025-01-12,HM01,0.24,MATERIAL
2025-01-12,HM12,0.958,OPERATOR
2025-01-12,HM13,0.725,MATERIAL
2025-01-12,HM14,0.596,MATERIAL
2025-01-12,HM16,0.652,MATERIAL
2025-01-12,HM20,0.294,PLANNED_PM
2025-01-12,HM25,1.747,MECH
2025-01-12,HM30,1.546,ELEC
2025-01-12,HM36,0.688,MATERIAL
2025-01-12,HM43,1.434,MECH
2025-01-12,HM47,1.407,OPERATOR
2025-01-12,HM50,0.521,PLANNED_PM
2025-01-12,HM56,0.316,PLANNED_PM
2025-01-13,HM01,1.593,MECH
2025-01-13,HM12,0.506,MECH
2025-01-13,HM13,0.608,MECH
2025-01-13,HM14,0.717,ELEC
2025-01-13,HM16,0.414,MATERIAL
2025-01-13,HM20,0.698,MECH
2025-01-13,HM25,1.094,PLANNED_PM
2025-01-13,HM30,0.658,MECH
2025-01-13,HM36,1.534,MECH
2025-01-13,HM43,1.429,MECH
2025-01-13,HM47,0.685,OPERATOR
2025-01-13,HM50,0.482,MATERIAL
2025-01-13,HM56,1.179,MECH
2025-01-14,HM01,1.061,MATERIAL
2025-01-14,HM12,0.365,MECH
2025-01-14,HM13,0.515,MATERIAL
2025-01-14,HM14,0.504,MECH
2025-01-14,HM16,0.422,PLANNED_PM
2025-01-14,HM20,0.477,MATERIAL
2025-01-14,HM25,1.334,MATERIAL
2025-01-14,HM30,0.658,MATERIAL
2025-01-14,HM36,1.263,ELEC
2025-01-14,HM43,1.05,MATERIAL
2025-01-14,HM47,1.875,MATERIAL
2025-01-14,HM50,2.841,ELEC
2025-01-14,HM56,1.028,MECH
2025-01-15,HM01,0.231,PLANNED_PM
2025-01-15,HM12,0.493,OPERATOR
2025-01-15,HM13,0.312,MATERIAL
2025-01-15,HM14,0.355,MECH
2025-01-15,HM16,0.853,MECH
2025-01-15,HM20,1.007,MECH
2025-01-15,HM25,1.352,MECH
2025-01-15,HM30,1.153,MATERIAL
2025-01-15,HM36,0.896,OPERATOR
2025-01-15,HM43,0.784,PLANNED_PM
2025-01-15,HM47,0.996,OPERATOR
2025-01-15,HM50,0.901,MATERIAL
2025-01-15,HM56,0.551,PLANNED_PM
2025-01-16,HM01,0.825,MECH
2025-01-16,HM12,0.855,MATERIAL
2025-01-16,HM13,0.91,MATERIAL
2025-01-16,HM14,0.569,MATERIAL
2025-01-16,HM16,0.397,MATERIAL
2025-01-16,HM20,3.887,MECH
2025-01-16,HM25,1.288,MATERIAL
2025-01-16,HM30,0.485,PLANNED_PM
2025-01-16,HM36,5.629,MECH
2025-01-16,HM43,1.27,MECH
2025-01-16,HM47,0.25,MATERIAL
2025-01-16,HM50,0.706,MATERIAL
2025-01-16,HM56,0.737,OPERATOR
2025-01-17,HM01,1.497,PLANNED_PM
2025-01-17,HM12,0.823,PLANNED_PM
2025-01-17,HM13,0.294,MECH
2025-01-17,HM14,0.738,MECH
2025-01-17,HM16,0.285,MECH
2025-01-17,HM20,0.374,MECH
2025-01-17,HM25,0.756,MATERIAL
2025-01-17,HM30,0.7,MECH
2025-01-17,HM36,1.419,PLANNED_PM
2025-01-17,HM43,1.314,OPERATOR
2025-01-17,HM47,0.274,PLANNED_PM
2025-01-17,HM50,1.025,MATERIAL
2025-01-17,HM56,0.692,PLANNED_PM
2025-01-18,HM01,0.798,PLANNED_PM
2025-01-18,HM12,0.689,MATERIAL
2025-01-18,HM13,1.919,PLANNED_PM
2025-01-18,HM14,2.46,MATERIAL
2025-01-18,HM16,2.097,MECH
2025-01-18,HM20,0.633,PLANNED_PM
2025-01-18,HM25,0.204,ELEC
2025-01-18,HM30,0.416,OPERATOR
2025-01-18,HM36,1.378,OPERATOR
2025-01-18,HM43,5.894,MECH
2025-01-18,HM47,0.548,MECH
2025-01-18,HM50,0.8,ELEC
2025-01-18,HM56,1.3,PLANNED_PM
2025-01-19,HM01,1.052,PLANNED_PM
2025-01-19,HM12,1.233,MECH
2025-01-19,HM13,5.062,OPERATOR
2025-01-19,HM14,0.857,OPERATOR
2025-01-19,HM16,0.22,MECH
2025-01-19,HM20,0.518,ELEC
2025-01-19,HM25,1.271,OPERATOR
2025-01-19,HM30,0.345,MECH
2025-01-19,HM36,1.236,MATERIAL
2025-01-19,HM43,0.822,OPERATOR
2025-01-19,HM47,0.789,MECH
2025-01-19,HM50,0.559,OPERATOR
2025-01-19,HM56,1.692,OPERATOR
2025-01-20,HM01,0.992,MATERIAL
2025-01-20,HM12,0.829,PLANNED_PM
2025-01-20,HM13,0.696,MECH
2025-01-20,HM14,1.188,MATERIAL
2025-01-20,HM16,2.115,ELEC
2025-01-20,HM20,0.494,MECH
2025-01-20,HM25,0.439,MATERIAL
2025-01-20,HM30,3.523,OPERATOR
2025-01-20,HM36,0.758,MECH
2025-01-20,HM43,1.321,OPERATOR
2025-01-20,HM47,1.013,ELEC
2025-01-20,HM50,1.806,MATERIAL
2025-01-20,HM56,0.636,MECH
2025-01-21,HM01,1.427,PLANNED_PM
2025-01-21,HM12,0.511,MATERIAL
2025-01-21,HM13,0.408,OPERATOR
2025-01-21,HM14,0.591,MATERIAL
2025-01-21,HM16,0.658,MECH
2025-01-21,HM20,1.48,MECH
2025-01-21,HM25,1.035,OPERATOR
2025-01-21,HM30,1.024,MATERIAL
2025-01-21,HM36,0.78,MECH
2025-01-21,HM43,1.154,ELEC
2025-01-21,HM47,0.81,OPERATOR
2025-01-21,HM50,1.008,PLANNED_PM
2025-01-21,HM56,0.657,MATERIAL
2025-01-22,HM01,1.073,MECH
2025-01-22,HM12,1.025,MECH
2025-01-22,HM13,1.708,OPERATOR
2025-01-22,HM14,0.313,MECH
2025-01-22,HM16,0.463,OPERATOR
2025-01-22,HM20,0.548,ELEC
2025-01-22,HM25,1.201,MATERIAL
2025-01-22,HM30,1.062,PLANNED_PM
2025-01-22,HM36,0.42,MECH
2025-01-22,HM43,1.4,OPERATOR
2025-01-22,HM47,0.962,MECH
2025-01-22,HM50,1.112,OPERATOR
2025-01-22,HM56,6.936,PLANNED_PM
2025-01-23,HM01,0.51,ELEC
2025-01-23,HM12,0.794,ELEC
2025-01-23,HM13,0.567,PLANNED_PM
2025-01-23,HM14,1.466,ELEC
2025-01-23,HM16,0.416,MECH
2025-01-23,HM20,0.583,MATERIAL
2025-01-23,HM25,0.691,PLANNED_PM
2025-01-23,HM30,0.694,MECH
2025-01-23,HM36,0.681,MATERIAL
2025-01-23,HM43,1.371,PLANNED_PM
2025-01-23,HM47,0.729,MECH
2025-01-23,HM50,0.763,MECH
2025-01-23,HM56,0.425,ELEC
2025-01-24,HM01,0.612,MECH
2025-01-24,HM12,1.118,ELEC
2025-01-24,HM13,0.801,PLANNED_PM
2025-01-24,HM14,0.743,OPERATOR
2025-01-24,HM16,0.618,OPERATOR
2025-01-24,HM20,1.088,MECH
2025-01-24,HM25,0.666,MECH
2025-01-24,HM30,0.721,MATERIAL
2025-01-24,HM36,0.806,OPERATOR
2025-01-24,HM43,0.905,OPERATOR
2025-01-24,HM47,0.454,MATERIAL
2025-01-24,HM50,1.026,MATERIAL
2025-01-24,HM56,0.453,OPERATOR
2025-01-25,HM01,0.628,ELEC
2025-01-25,HM12,0.591,ELEC
2025-01-25,HM13,1.012,ELEC
2025-01-25,HM14,1.719,MATERIAL
2025-01-25,HM16,0.947,MATERIAL
2025-01-25,HM20,1.176,MECH
2025-01-25,HM25,0.596,OPERATOR
2025-01-25,HM30,1.015,OPERATOR
2025-01-25,HM36,1.379,ELEC
2025-01-25,HM43,0.365,PLANNED_PM
2025-01-25,HM47,0.473,MATERIAL
2025-01-25,HM50,0.55,MATERIAL
2025-01-25,HM56,1.234,MATERIAL
2025-01-26,HM01,1.144,OPERATOR
2025-01-26,HM12,0.76,ELEC
2025-01-26,HM13,0.653,MECH
2025-01-26,HM14,1.821,MECH
2025-01-26,HM16,0.26,MATERIAL
2025-01-26,HM20,0.934,ELEC
2025-01-26,HM25,0.592,MECH
2025-01-26,HM30,0.436,MATERIAL
2025-01-26,HM36,2.126,OPERATOR
2025-01-26,HM43,1.621,MATERIAL
2025-01-26,HM47,0.344,OPERATOR
2025-01-26,HM50,0.877,ELEC
2025-01-26,HM56,1.134,PLANNED_PM
2025-01-27,HM01,0.685,PLANNED_PM
2025-01-27,HM12,0.945,OPERATOR
2025-01-27,HM13,0.251,ELEC
2025-01-27,HM14,0.652,ELEC
2025-01-27,HM16,1.44,MATERIAL
2025-01-27,HM20,1.288,MECH
2025-01-27,HM25,0.37,OPERATOR
2025-01-27,HM30,0.459,PLANNED_PM
2025-01-27,HM36,0.518,PLANNED_PM
2025-01-27,HM43,1.484,MATERIAL
2025-01-27,HM47,1.291,MECH
2025-01-27,HM50,0.88,MECH
2025-01-27,HM56,1.104,ELEC
2025-01-28,HM01,0.785,MATERIAL
2025-01-28,HM12,2.008,MATERIAL
2025-01-28,HM13,0.431,OPERATOR
2025-01-28,HM14,1.686,ELEC
2025-01-28,HM16,1.553,OPERATOR
2025-01-28,HM20,0.527,MECH
2025-01-28,HM25,0.793,ELEC
2025-01-28,HM30,0.781,MATERIAL
2025-01-28,HM36,0.477,OPERATOR
2025-01-28,HM43,0.771,OPERATOR
2025-01-28,HM47,0.698,MATERIAL
2025-01-28,HM50,1.077,OPERATOR
2025-01-28,HM56,1.832,MATERIAL
2025-01-29,HM01,3.66,PLANNED_PM
2025-01-29,HM12,0.789,ELEC
2025-01-29,HM13,1.213,ELEC
2025-01-29,HM14,0.992,MATERIAL
2025-01-29,HM16,0.71,MECH
2025-01-29,HM20,0.629,OPERATOR
2025-01-29,HM25,6.853,PLANNED_PM
2025-01-29,HM30,5.52,MATERIAL
2025-01-29,HM36,1.107,MATERIAL
2025-01-29,HM43,0.596,ELEC
2025-01-29,HM47,2.086,PLANNED_PM
2025-01-29,HM50,1.352,MATERIAL
2025-01-29,HM56,0.886,MATERIAL
2025-01-30,HM01,2.109,MATERIAL
2025-01-30,HM12,1.227,OPERATOR
2025-01-30,HM13,0.475,MATERIAL
2025-01-30,HM14,1.011,MATERIAL
2025-01-30,HM16,1.595,MECH
2025-01-30,HM20,1.213,MATERIAL
2025-01-30,HM25,1.304,ELEC
2025-01-30,HM30,0.422,OPERATOR
2025-01-30,HM36,0.425,OPERATOR
2025-01-30,HM43,0.708,OPERATOR
2025-01-30,HM47,1.063,PLANNED_PM
2025-01-30,HM50,0.786,MECH
2025-01-30,HM56,0.825,OPERATOR
2025-01-31,HM01,1.183,OPERATOR
2025-01-31,HM12,1.015,OPERATOR
2025-01-31,HM13,5.725,PLANNED_PM
2025-01-31,HM14,1.027,PLANNED_PM
2025-01-31,HM16,0.998,MATERIAL
2025-01-31,HM20,1.61,MECH
2025-01-31,HM25,0.482,PLANNED_PM
2025-01-31,HM30,1.458,OPERATOR
2025-01-31,HM36,0.601,ELEC
2025-01-31,HM43,0.898,PLANNED_PM
2025-01-31,HM47,0.991,MECH
2025-01-31,HM50,0.587,OPERATOR
2025-01-31,HM56,0.453,OPERATOR
2025-02-01,HM01,0.683,OPERATOR
2025-02-01,HM12,1.516,MATERIAL
2025-02-01,HM13,0.969,PLANNED_PM
2025-02-01,HM14,1.323,MATERIAL
2025-02-01,HM16,0.88,PLANNED_PM
2025-02-01,HM20,1.288,MECH
2025-02-01,HM25,0.946,MATERIAL
2025-02-01,HM30,0.586,PLANNED_PM
2025-02-01,HM36,0.866,OPERATOR
2025-02-01,HM43,1.205,ELEC
2025-02-01,HM47,1.489,OPERATOR
2025-02-01,HM50,0.598,OPERATOR
2025-02-01,HM56,0.85,PLANNED_PM
2025-02-02,HM01,0.329,PLANNED_PM
2025-02-02,HM12,0.439,MATERIAL
2025-02-02,HM13,0.758,MATERIAL
2025-02-02,HM14,3.499,MECH
2025-02-02,HM16,0.647,ELEC
2025-02-02,HM20,0.539,MATERIAL
2025-02-02,HM25,0.479,ELEC
2025-02-02,HM30,0.714,MATERIAL
2025-02-02,HM36,5.32,PLANNED_PM
2025-02-02,HM43,1.98,PLANNED_PM
2025-02-02,HM47,0.387,PLANNED_PM
2025-02-02,HM50,0.633,PLANNED_PM
2025-02-02,HM56,0.626,OPERATOR
2025-02-03,HM01,0.895,PLANNED_PM
2025-02-03,HM12,1.494,MATERIAL
2025-02-03,HM13,0.62,PLANNED_PM
2025-02-03,HM14,1.207,MECH
2025-02-03,HM16,0.333,OPERATOR
2025-02-03,HM20,0.755,OPERATOR
2025-02-03,HM25,1.69,OPERATOR
2025-02-03,HM30,2.335,ELEC
2025-02-03,HM36,0.84,PLANNED_PM
2025-02-03,HM43,0.718,ELEC
2025-02-03,HM47,0.385,MATERIAL
2025-02-03,HM50,1.166,MATERIAL
2025-02-03,HM56,0.779,PLANNED_PM
2025-02-04,HM01,0.945,MATERIAL
2025-02-04,HM12,1.291,ELEC
2025-02-04,HM13,1.15,ELEC
2025-02-04,HM14,5.623,MATERIAL
2025-02-04,HM16,0.95,PLANNED_PM
2025-02-04,HM20,1.066,MECH
2025-02-04,HM25,0.808,ELEC
2025-02-04,HM30,5.559,MECH
2025-02-04,HM36,1.31,MATERIAL
2025-02-04,HM43,1.016,MECH
2025-02-04,HM47,0.752,ELEC
2025-02-04,HM50,0.574,PLANNED_PM
2025-02-04,HM56,0.458,ELEC
2025-02-05,HM01,5.019,PLANNED_PM
2025-02-05,HM12,0.391,MATERIAL
2025-02-05,HM13,0.984,PLANNED_PM
2025-02-05,HM14,0.462,MECH
2025-02-05,HM16,0.279,MATERIAL
2025-02-05,HM20,1.689,MECH
2025-02-05,HM25,0.696,PLANNED_PM
2025-02-05,HM30,1.735,MATERIAL
2025-02-05,HM36,0.576,MECH
2025-02-05,HM43,0.854,MATERIAL
2025-02-05,HM47,0.594,OPERATOR
2025-02-05,HM50,6.336,ELEC
2025-02-05,HM56,0.874,OPERATOR
2025-02-06,HM01,1.098,OPERATOR
2025-02-06,HM12,0.361,MATERIAL
2025-02-06,HM13,0.753,PLANNED_PM
2025-02-06,HM14,0.559,MATERIAL
2025-02-06,HM16,0.558,MATERIAL
2025-02-06,HM20,1.659,ELEC
2025-02-06,HM25,0.462,PLANNED_PM
2025-02-06,HM30,0.604,OPERATOR
2025-02-06,HM36,4.135,PLANNED_PM
2025-02-06,HM43,0.573,PLANNED_PM
2025-02-06,HM47,1.302,OPERATOR
2025-02-06,HM50,0.621,ELEC
2025-02-06,HM56,1.67,MATERIAL
2025-02-07,HM01,0.986,PLANNED_PM
2025-02-07,HM12,2.152,OPERATOR
2025-02-07,HM13,0.784,PLANNED_PM
2025-02-07,HM14,2.042,MECH
2025-02-07,HM16,1.377,MECH
2025-02-07,HM20,0.757,PLANNED_PM
2025-02-07,HM25,0.785,MECH
2025-02-07,HM30,1.392,PLANNED_PM
2025-02-07,HM36,0.517,ELEC
2025-02-07,HM43,1.344,ELEC
2025-02-07,HM47,6.104,MATERIAL
2025-02-07,HM50,0.985,MATERIAL
2025-02-07,HM56,4.386,PLANNED_PM
2025-02-08,HM01,0.817,OPERATOR
2025-02-08,HM12,2.542,MATERIAL
2025-02-08,HM13,0.756,MECH
2025-02-08,HM14,0.477,MATERIAL
2025-02-08,HM16,0.45,PLANNED_PM
2025-02-08,HM20,1.371,MATERIAL
2025-02-08,HM25,0.399,MATERIAL
2025-02-08,HM30,0.364,MECH
2025-02-08,HM36,0.566,PLANNED_PM
2025-02-08,HM43,1.012,ELEC
2025-02-08,HM47,0.874,OPERATOR
2025-02-08,HM50,0.811,MECH
2025-02-08,HM56,0.254,MATERIAL
2025-02-09,HM01,0.415,MATERIAL
2025-02-09,HM12,0.68,PLANNED_PM
2025-02-09,HM13,0.322,PLANNED_PM
2025-02-09,HM14,4.376,ELEC
2025-02-09,HM16,0.487,MATERIAL
2025-02-09,HM20,1.023,PLANNED_PM
2025-02-09,HM25,2.548,MECH
2025-02-09,HM30,1.174,PLANNED_PM
2025-02-09,HM36,1.136,ELEC
2025-02-09,HM43,0.566,PLANNED_PM
2025-02-09,HM47,0.894,MATERIAL
2025-02-09,HM50,0.95,MATERIAL
2025-02-09,HM56,0.884,PLANNED_PM
2025-02-10,HM01,1.247,MECH
2025-02-10,HM12,0.655,OPERATOR
2025-02-10,HM13,0.389,PLANNED_PM
2025-02-10,HM14,0.55,OPERATOR
2025-02-10,HM16,0.976,OPERATOR
2025-02-10,HM20,0.803,PLANNED_PM
2025-02-10,HM25,1.68,MATERIAL
2025-02-10,HM30,3.395,OPERATOR
2025-02-10,HM36,1.159,PLANNED_PM
2025-02-10,HM43,0.61,MECH
2025-02-10,HM47,0.929,OPERATOR
2025-02-10,HM50,0.896,MECH
2025-02-10,HM56,0.556,MECH
2025-02-11,HM01,0.704,MECH
2025-02-11,HM12,2.672,MECH
2025-02-11,HM13,1.047,OPERATOR
2025-02-11,HM14,1.054,MECH
2025-02-11,HM16,1.666,OPERATOR
2025-02-11,HM20,1.684,OPERATOR
2025-02-11,HM25,0.811,OPERATOR
2025-02-11,HM30,0.541,OPERATOR
2025-02-11,HM36,1.649,ELEC
2025-02-11,HM43,1.057,ELEC
2025-02-11,HM47,0.63,ELEC
2025-02-11,HM50,1.468,ELEC
2025-02-11,HM56,0.798,OPERATOR
2025-02-12,HM01,0.612,ELEC
2025-02-12,HM12,0.411,MATERIAL
2025-02-12,HM13,3.281,OPERATOR
2025-02-12,HM14,0.521,PLANNED_PM
2025-02-12,HM16,0.264,OPERATOR
2025-02-12,HM20,2.674,ELEC
2025-02-12,HM25,0.731,OPERATOR
2025-02-12,HM30,4.541,ELEC
2025-02-12,HM36,0.433,MECH
2025-02-12,HM43,2.11,MECH
2025-02-12,HM47,3.192,MATERIAL
2025-02-12,HM50,0.801,ELEC
2025-02-12,HM56,0.774,ELEC
2025-02-13,HM01,1.447,PLANNED_PM
2025-02-13,HM12,0.251,MATERIAL
2025-02-13,HM13,0.942,MATERIAL
2025-02-13,HM14,0.938,MECH
2025-02-13,HM16,1.535,PLANNED_PM
2025-02-13,HM20,1.318,PLANNED_PM
2025-02-13,HM25,2.354,PLANNED_PM
2025-02-13,HM30,0.936,MATERIAL
2025-02-13,HM36,1.757,ELEC
2025-02-13,HM43,0.604,PLANNED_PM
2025-02-13,HM47,0.874,OPERATOR
2025-02-13,HM50,0.751,OPERATOR
2025-02-13,HM56,0.411,ELEC
2025-02-14,HM01,0.612,PLANNED_PM
2025-02-14,HM12,0.64,PLANNED_PM
2025-02-14,HM13,0.367,OPERATOR
2025-02-14,HM14,0.511,ELEC
2025-02-14,HM16,1.475,PLANNED_PM
2025-02-14,HM20,0.94,ELEC
2025-02-14,HM25,3.036,OPERATOR
2025-02-14,HM30,6.591,PLANNED_PM
2025-02-14,HM36,1.986,MATERIAL
2025-02-14,HM43,0.851,MECH
2025-02-14,HM47,0.492,PLANNED_PM
2025-02-14,HM50,1.389,MECH
2025-02-14,HM56,0.637,PLANNED_PM
2025-02-15,HM01,2.12,OPERATOR
2025-02-15,HM12,0.918,OPERATOR
2025-02-15,HM13,1.096,MECH
2025-02-15,HM14,1.344,MATERIAL
2025-02-15,HM16,0.283,OPERATOR
2025-02-15,HM20,1.398,PLANNED_PM
2025-02-15,HM25,1.053,PLANNED_PM
2025-02-15,HM30,2.182,OPERATOR
2025-02-15,HM36,0.255,MATERIAL
2025-02-15,HM43,1.802,MECH
2025-02-15,HM47,1.755,ELEC
2025-02-15,HM50,0.821,MATERIAL
2025-02-15,HM56,1.373,OPERATOR
2025-02-16,HM01,0.479,MATERIAL
2025-02-16,HM12,5.597,ELEC
2025-02-16,HM13,1.149,MATERIAL
2025-02-16,HM14,0.297,ELEC
2025-02-16,HM16,0.866,ELEC
2025-02-16,HM20,0.68,ELEC
2025-02-16,HM25,0.692,OPERATOR
2025-02-16,HM30,0.959,ELEC
2025-02-16,HM36,0.68,ELEC
2025-02-16,HM43,1.883,OPERATOR
2025-02-16,HM47,0.387,PLANNED_PM
2025-02-16,HM50,1.732,PLANNED_PM
2025-02-16,HM56,0.756,PLANNED_PM
2025-02-17,HM01,0.682,OPERATOR
2025-02-17,HM12,2.187,MATERIAL
2025-02-17,HM13,1.035,OPERATOR
2025-02-17,HM14,6.953,MATERIAL
2025-02-17,HM16,0.404,PLANNED_PM
2025-02-17,HM20,0.54,MATERIAL
2025-02-17,HM25,0.343,MATERIAL
2025-02-17,HM30,0.271,OPERATOR
2025-02-17,HM36,0.821,MECH
2025-02-17,HM43,0.799,ELEC
2025-02-17,HM47,1.457,PLANNED_PM
2025-02-17,HM50,0.889,MECH
2025-02-17,HM56,0.702,PLANNED_PM
2025-02-18,HM01,0.828,PLANNED_PM
2025-02-18,HM12,0.676,ELEC
2025-02-18,HM13,0.354,MATERIAL
2025-02-18,HM14,0.715,OPERATOR
2025-02-18,HM16,1.716,MATERIAL
2025-02-18,HM20,0.812,PLANNED_PM
2025-02-18,HM25,0.575,OPERATOR
2025-02-18,HM30,0.58,MECH
2025-02-18,HM36,0.9,ELEC
2025-02-18,HM43,0.661,OPERATOR
2025-02-18,HM47,1.147,OPERATOR
2025-02-18,HM50,0.531,OPERATOR
2025-02-18,HM56,0.926,MATERIAL
2025-02-19,HM01,1.589,OPERATOR
2025-02-19,HM12,1.072,OPERATOR
2025-02-19,HM13,1.104,PLANNED_PM
2025-02-19,HM14,1.117,PLANNED_PM
2025-02-19,HM16,0.449,MATERIAL
2025-02-19,HM20,2.499,ELEC
2025-02-19,HM25,1.426,ELEC
2025-02-19,HM30,0.365,ELEC
2025-02-19,HM36,0.747,MECH
2025-02-19,HM43,0.674,MATERIAL
2025-02-19,HM47,0.898,OPERATOR
2025-02-19,HM50,0.639,ELEC
2025-02-19,HM56,0.906,ELEC
2025-02-20,HM01,0.241,MECH
2025-02-20,HM12,6.536,MATERIAL
2025-02-20,HM13,0.513,MECH
2025-02-20,HM14,4.501,MECH
2025-02-20,HM16,0.495,PLANNED_PM
2025-02-20,HM20,0.455,OPERATOR
2025-02-20,HM25,0.744,PLANNED_PM
2025-02-20,HM30,0.427,MATERIAL
2025-02-20,HM36,0.563,MECH
2025-02-20,HM43,1.07,PLANNED_PM
2025-02-20,HM47,0.75,ELEC
2025-02-20,HM50,1.008,MECH
2025-02-20,HM56,1.01,MECH
2025-02-21,HM01,0.963,PLANNED_PM
2025-02-21,HM12,0.771,MECH
2025-02-21,HM13,1.397,MATERIAL
2025-02-21,HM14,1.046,MATERIAL
2025-02-21,HM16,0.609,MATERIAL
2025-02-21,HM20,0.6,PLANNED_PM
2025-02-21,HM25,1.178,PLANNED_PM
2025-02-21,HM30,0.541,PLANNED_PM
2025-02-21,HM36,0.992,ELEC
2025-02-21,HM43,0.643,MATERIAL
2025-02-21,HM47,0.119,PLANNED_PM
2025-02-21,HM50,1.362,ELEC
2025-02-21,HM56,0.425,MATERIAL
2025-02-22,HM01,1.656,OPERATOR
2025-02-22,HM12,0.761,ELEC
