date,line,hours_planned,hours_down,chg_hours,sanitation_hours,break_hours
2024-12-18,HM30,24.0,2.127,1.106,1.526,1.5
2024-12-18,HM36,24.0,0.56,4.927,0.641,1.5
2024-12-18,HM43,24.0,0.478,0.296,0.997,1.5
2024-12-18,HM47,24.0,0.801,0.771,0.561,1.5
2024-12-18,HM50,24.0,0.514,0.68,0.594,1.5
2024-12-18,HM56,24.0,0.365,1.738,0.922,1.5
2024-12-19,HM01,24.0,0.951,0.736,0.609,1.5
2024-12-19,HM12,24.0,1.192,1.818,0.236,1.5
2024-12-19,HM13,24.0,0.377,1.577,0.355,1.5
2024-12-19,HM14,24.0,1.639,1.903,0.387,1.5
2024-12-19,HM16,24.0,1.194,0.646,0.296,1.5
2024-12-19,HM20,24.0,0.161,0.628,0.407,1.5
2024-12-19,HM25,24.0,2.512,2.12,0.516,1.5
2024-12-19,HM30,24.0,0.495,0.617,0.812,1.5
2024-12-19,HM36,24.0,0.439,0.87,0.402,1.5
2024-12-19,HM43,24.0,2.439,2.371,0.499,1.5
2024-12-19,HM47,24.0,0.623,1.55,0.372,1.5
2024-12-19,HM50,24.0,5.225,0.431,0.598,1.5
2024-12-19,HM56,24.0,4.611,2.028,0.689,1.5
2024-12-20,HM01,24.0,0.74,1.045,0.534,1.5
2024-12-20,HM12,24.0,0.769,1.934,0.819,1.5
2024-12-20,HM13,24.0,5.695,1.97,0.428,1.5
2024-12-20,HM14,24.0,0.533,1.013,0.488,1.5
2024-12-20,HM16,24.0,1.272,0.344,0.398,1.5
2024-12-20,HM20,24.0,1.391,0.448,0.328,1.5
2024-12-20,HM25,24.0,0.686,0.921,0.876,1.5
2024-12-20,HM30,24.0,0.865,0.729,0.317,1.5
2024-12-20,HM36,24.0,0.999,1.63,0.341,1.5
2024-12-20,HM43,24.0,1.201,2.454,1.07,1.5
2024-12-20,HM47,24.0,0.641,0.916,0.287,1.5
2024-12-20,HM50,24.0,0.919,1.0,0.672,1.5
2024-12-20,HM56,24.0,1.484,4.569,0.398,1.5
2024-12-21,HM01,24.0,0.697,3.29,0.12,1.0
2024-12-21,HM12,24.0,1.015,1.7,0.654,1.0
2024-12-21,HM13,24.0,0.794,3.201,0.64,1.0
2024-12-21,HM14,24.0,0.942,3.222,0.31,1.0
2024-12-21,HM16,24.0,0.602,1.442,0.638,1.0
2024-12-21,HM20,24.0,0.924,0.486,0.54,1.0
2024-12-21,HM25,24.0,0.925,0.373,0.371,1.0
2024-12-21,HM30,24.0,1.249,1.775,0.436,1.0
2024-12-21,HM36,24.0,0.764,5.379,0.375,1.0
2024-12-21,HM43,24.0,0.828,1.952,0.568,1.0
2024-12-21,HM47,24.0,0.301,4.627,0.359,1.0
2024-12-21,HM50,24.0,0.859,1.819,0.359,1.0
2024-12-21,HM56,24.0,0.59,3.481,0.508,1.0
2024-12-22,HM01,24.0,0.413,3.369,0.531,1.0
2024-12-22,HM12,24.0,0.727,2.286,0.513,1.0
2024-12-22,HM13,24.0,0.514,3.261,0.528,1.0
2024-12-22,HM14,24.0,1.286,4.094,0.184,1.0
2024-12-22,HM16,24.0,6.215,2.377,0.838,1.0
2024-12-22,HM20,24.0,0.729,1.889,0.706,1.0
2024-12-22,HM25,24.0,0.479,1.0,0.754,1.0
2024-12-22,HM30,24.0,1.074,0.367,0.417,1.0
2024-12-22,HM36,24.0,0.696,1.697,0.29,1.0
2024-12-22,HM43,24.0,0.383,4.0,0.939,1.0
2024-12-22,HM47,24.0,2.01,5.683,0.301,1.0
2024-12-22,HM50,24.0,1.184,1.101,1.041,1.0
2024-12-22,HM56,24.0,1.101,0.431,0.549,1.0
2024-12-23,HM01,24.0,1.289,1.842,0.939,1.5
2024-12-23,HM12,24.0,1.896,1.209,0.469,1.5
2024-12-23,HM13,24.0,0.981,0.718,1.166,1.5
2024-12-23,HM14,24.0,0.336,1.786,0.589,1.5
2024-12-23,HM16,24.0,0.969,3.406,0.757,1.5
2024-12-23,HM20,24.0,1.355,3.635,0.524,1.5
2024-12-23,HM25,24.0,0.67,0.624,0.357,1.5
2024-12-23,HM30,24.0,1.277,0.0,0.344,1.5
2024-12-23,HM36,24.0,0.758,0.0,0.253,1.5
2024-12-23,HM43,24.0,1.415,1.189,0.805,1.5
2024-12-23,HM47,24.0,1.053,1.855,0.786,1.5
2024-12-23,HM50,24.0,1.025,0.72,0.436,1.5
2024-12-23,HM56,24.0,1.049,0.837,0.283,1.5
2024-12-24,HM01,24.0,0.494,0.473,0.605,1.5
2024-12-24,HM12,24.0,1.221,5.765,0.715,1.5
2024-12-24,HM13,24.0,1.04,1.05,0.414,1.5
2024-12-24,HM14,24.0,1.033,1.616,0.587,1.5
2024-12-24,HM16,24.0,0.647,1.727,0.52,1.5
2024-12-24,HM20,24.0,0.559,1.046,0.566,1.5
2024-12-24,HM25,24.0,0.693,2.933,0.364,1.5
2024-12-24,HM30,24.0,0.729,2.741,0.29,1.5
2024-12-24,HM36,24.0,1.196,0.676,0.552,1.5
2024-12-24,HM43,24.0,1.52,2.191,0.701,1.5
2024-12-24,HM47,24.0,1.217,0.252,0.304,1.5
2024-12-24,HM50,24.0,0.904,0.443,0.847,1.5
2024-12-24,HM56,24.0,0.998,0.593,0.584,1.5
2024-12-25,HM01,24.0,3.67,0.928,0.407,1.5
2024-12-25,HM12,24.0,1.584,0.0,0.423,1.5
2024-12-25,HM13,24.0,3.065,0.0,0.572,1.5
2024-12-25,HM14,24.0,0.949,0.41,0.303,1.5
2024-12-25,HM16,24.0,0.395,3.049,0.795,1.5
2024-12-25,HM20,24.0,0.821,0.799,0.744,1.5
2024-12-25,HM25,24.0,0.61,1.222,0.804,1.5
2024-12-25,HM30,24.0,0.322,1.014,0.88,1.5
2024-12-25,HM36,24.0,1.027,1.48,0.935,1.5
2024-12-25,HM43,24.0,0.832,2.196,0.796,1.5
2024-12-25,HM47,24.0,0.873,3.55,0.709,1.5
2024-12-25,HM50,24.0,0.392,0.0,1.08,1.5
2024-12-25,HM56,24.0,1.034,1.681,0.593,1.5
2024-12-26,HM01,24.0,0.802,3.029,0.459,1.5
2024-12-26,HM12,24.0,1.618,0.709,0.666,1.5
2024-12-26,HM13,24.0,0.744,1.569,0.529,1.5
2024-12-26,HM14,24.0,0.671,0.635,0.463,1.5
2024-12-26,HM16,24.0,0.663,1.281,0.293,1.5
2024-12-26,HM20,24.0,0.909,2.944,0.499,1.5
2024-12-26,HM25,24.0,0.962,3.102,0.511,1.5
2024-12-26,HM30,24.0,1.055,1.719,0.378,1.5
2024-12-26,HM36,24.0,0.318,1.45,0.62,1.5
2024-12-26,HM43,24.0,0.765,1.376,0.507,1.5
2024-12-26,HM47,24.0,1.385,2.828,0.964,1.5
2024-12-26,HM50,24.0,1.358,0.484,0.653,1.5
2024-12-26,HM56,24.0,0.594,6.227,0.633,1.5
2024-12-27,HM01,24.0,1.535,1.149,0.311,1.5
2024-12-27,HM12,24.0,0.372,2.025,0.439,1.5
2024-12-27,HM13,24.0,6.166,0.787,0.501,1.5
2024-12-27,HM14,24.0,0.564,1.429,0.238,1.5
2024-12-27,HM16,24.0,0.708,0.437,0.493,1.5
2024-12-27,HM20,24.0,1.634,3.949,0.353,1.5
2024-12-27,HM25,24.0,0.938,2.697,0.88,1.5
2024-12-27,HM30,24.0,4.629,0.591,0.441,1.5
2024-12-27,HM36,24.0,0.52,1.147,0.314,1.5
2024-12-27,HM43,24.0,0.255,1.566,0.279,1.5
2024-12-27,HM47,24.0,0.634,2.44,0.574,1.5
2024-12-27,HM50,24.0,1.116,0.804,0.474,1.5
2024-12-27,HM56,24.0,0.286,0.0,0.799,1.5
2024-12-28,HM01,24.0,0.864,1.067,0.807,1.0
2024-12-28,HM12,24.0,1.988,1.091,0.783,1.0
2024-12-28,HM13,24.0,0.813,0.879,0.918,1.0
2024-12-28,HM14,24.0,0.574,0.763,0.395,1.0
2024-12-28,HM16,24.0,0.666,0.324,0.699,1.0
2024-12-28,HM20,24.0,0.937,0.734,0.657,1.0
2024-12-28,HM25,24.0,0.406,2.136,0.207,1.0
2024-12-28,HM30,24.0,0.635,1.518,0.443,1.0
2024-12-28,HM36,24.0,0.907,1.503,0.334,1.0
2024-12-28,HM43,24.0,0.98,0.83,0.511,1.0
2024-12-28,HM47,24.0,0.743,2.026,0.772,1.0
2024-12-28,HM50,24.0,1.774,0.0,0.79,1.0
2024-12-28,HM56,24.0,2.28,4.319,0.704,1.0
2024-12-29,HM01,24.0,1.257,2.208,0.924,1.0
2024-12-29,HM12,24.0,0.883,1.734,0.419,1.0
2024-12-29,HM13,24.0,1.013,0.949,0.61,1.0
2024-12-29,HM14,24.0,6.454,2.669,0.305,1.0
2024-12-29,HM16,24.0,0.491,1.484,0.324,1.0
2024-12-29,HM20,24.0,0.78,2.695,0.577,1.0
2024-12-29,HM25,24.0,0.701,3.373,0.309,1.0
2024-12-29,HM30,24.0,1.046,0.934,0.386,1.0
2024-12-29,HM36,24.0,1.568,3.275,0.287,1.0
2024-12-29,HM43,24.0,0.885,1.142,0.448,1.0
2024-12-29,HM47,24.0,0.787,5.098,0.438,1.0
2024-12-29,HM50,24.0,0.878,1.93,0.255,1.0
2024-12-29,HM56,24.0,1.353,5.432,0.867,1.0
2024-12-30,HM01,24.0,0.832,2.639,0.412,1.5
2024-12-30,HM12,24.0,0.919,0.0,0.639,1.5
2024-12-30,HM13,24.0,0.792,5.492,0.482,1.5
2024-12-30,HM14,24.0,1.085,2.227,0.997,1.5
2024-12-30,HM16,24.0,0.759,0.78,0.383,1.5
2024-12-30,HM20,24.0,0.561,2.748,0.339,1.5
2024-12-30,HM25,24.0,1.838,5.172,0.453,1.5
2024-12-30,HM30,24.0,1.294,3.529,0.534,1.5
2024-12-30,HM36,24.0,6.405,1.967,0.517,1.5
2024-12-30,HM43,24.0,0.699,1.933,0.339,1.5
2024-12-30,HM47,24.0,2.297,0.385,0.718,1.5
2024-12-30,HM50,24.0,2.826,0.0,0.531,1.5
2024-12-30,HM56,24.0,0.942,2.087,0.612,1.5
2024-12-31,HM01,24.0,0.536,0.0,0.727,1.5
2024-12-31,HM12,24.0,5.481,1.184,0.546,1.5
2024-12-31,HM13,24.0,1.511,2.414,0.299,1.5
2024-12-31,HM14,24.0,1.561,1.316,0.691,1.5
2024-12-31,HM16,24.0,2.025,2.001,1.132,1.5
2024-12-31,HM20,24.0,1.59,2.688,0.744,1.5
2024-12-31,HM25,24.0,0.522,1.836,0.373,1.5
2024-12-31,HM30,24.0,0.33,3.643,0.404,1.5
2024-12-31,HM36,24.0,0.331,2.988,0.622,1.5
2024-12-31,HM43,24.0,1.03,1.791,0.567,1.5
2024-12-31,HM47,24.0,1.504,2.9,0.658,1.5
2024-12-31,HM50,24.0,3.247,1.625,0.546,1.5
2024-12-31,HM56,24.0,1.067,3.27,0.502,1.5
2025-01-01,HM01,24.0,0.455,1.174,0.402,1.5
2025-01-01,HM12,24.0,1.077,4.173,0.271,1.5
2025-01-01,HM13,24.0,1.02,3.275,0.647,1.5
2025-01-01,HM14,24.0,5.457,4.277,0.985,1.5
2025-01-01,HM16,24.0,1.758,1.684,0.372,1.5
2025-01-01,HM20,24.0,0.709,1.597,0.471,1.5
2025-01-01,HM25,24.0,2.658,1.112,0.573,1.5
2025-01-01,HM30,24.0,1.038,4.03,0.45,1.5
2025-01-01,HM36,24.0,0.795,0.186,1.001,1.5
2025-01-01,HM43,24.0,0.716,0.426,0.412,1.5
2025-01-01,HM47,24.0,0.813,2.31,0.432,1.5
2025-01-01,HM50,24.0,0.807,4.316,0.473,1.5
2025-01-01,HM56,24.0,0.948,3.63,0.521,1.5
2025-01-02,HM01,24.0,0.768,1.0,0.433,1.5
2025-01-02,HM12,24.0,4.674,1.936,0.576,1.5
2025-01-02,HM13,24.0,0.489,1.213,0.158,1.5
2025-01-02,HM14,24.0,1.142,3.739,0.717,1.5
2025-01-02,HM16,24.0,0.403,4.198,0.33,1.5
2025-01-02,HM20,24.0,2.512,2.966,0.63,1.5
2025-01-02,HM25,24.0,1.007,2.62,0.703,1.5
2025-01-02,HM30,24.0,2.039,1.696,0.415,1.5
2025-01-02,HM36,24.0,0.671,1.136,0.887,1.5
2025-01-02,HM43,24.0,0.834,2.44,0.138,1.5
2025-01-02,HM47,24.0,1.312,1.613,0.579,1.5
2025-01-02,HM50,24.0,6.192,0.564,0.77,1.5
2025-01-02,HM56,24.0,1.226,0.398,0.869,1.5
2025-01-03,HM01,24.0,0.283,2.291,0.307,1.5
2025-01-03,HM12,24.0,0.953,1.22,0.864,1.5
2025-01-03,HM13,24.0,0.626,3.132,0.285,1.5
2025-01-03,HM14,24.0,0.631,5.7,0.254,1.5
2025-01-03,HM16,24.0,0.96,0.778,0.571,1.5
2025-01-03,HM20,24.0,0.533,1.848,0.606,1.5
2025-01-03,HM25,24.0,0.485,7.2,0.563,1.5
2025-01-03,HM30,24.0,0.671,0.642,0.718,1.5
2025-01-03,HM36,24.0,1.156,2.319,0.225,1.5
2025-01-03,HM43,24.0,0.659,6.465,0.558,1.5
2025-01-03,HM47,24.0,0.769,2.179,0.317,1.5
2025-01-03,HM50,24.0,0.943,1.075,0.604,1.5
2025-01-03,HM56,24.0,1.201,1.544,0.588,1.5
2025-01-04,HM01,24.0,1.339,2.15,0.416,1.0
2025-01-04,HM12,24.0,0.61,2.395,0.44,1.0
2025-01-04,HM13,24.0,0.985,2.997,0.679,1.0
2025-01-04,HM14,24.0,2.379,1.066,0.689,1.0
2025-01-04,HM16,24.0,0.688,4.626,0.536,1.0
2025-01-04,HM20,24.0,1.024,2.769,0.357,1.0
2025-01-04,HM25,24.0,1.127,2.161,0.462,1.0
2025-01-04,HM30,24.0,1.041,1.552,0.617,1.0
2025-01-04,HM36,24.0,4.455,1.977,0.626,1.0
2025-01-04,HM43,24.0,1.014,1.712,1.237,1.0
2025-01-04,HM47,24.0,4.418,2.912,0.978,1.0
2025-01-04,HM50,24.0,0.803,3.105,0.648,1.0
2025-01-04,HM56,24.0,0.471,2.201,0.634,1.0
2025-01-05,HM01,24.0,2.058,0.966,0.815,1.0
2025-01-05,HM12,24.0,3.677,6.25,0.233,1.0
2025-01-05,HM13,24.0,1.035,1.878,0.541,1.0
2025-01-05,HM14,24.0,0.51,1.996,0.657,1.0
2025-01-05,HM16,24.0,0.332,3.201,0.618,1.0
2025-01-05,HM20,24.0,0.891,6.165,0.892,1.0
2025-01-05,HM25,24.0,0.77,3.034,0.499,1.0
2025-01-05,HM30,24.0,0.719,2.095,0.508,1.0
2025-01-05,HM36,24.0,1.097,2.272,0.373,1.0
2025-01-05,HM43,24.0,1.183,1.233,0.782,1.0
2025-01-05,HM47,24.0,0.216,0.874,0.756,1.0
2025-01-05,HM50,24.0,4.998,0.0,0.532,1.0
2025-01-05,HM56,24.0,0.508,2.44,0.423,1.0
2025-01-06,HM01,24.0,0.965,3.59,0.476,1.5
2025-01-06,HM12,24.0,1.288,0.959,0.514,1.5
2025-01-06,HM13,24.0,1.236,1.393,0.609,1.5
2025-01-06,HM14,24.0,1.386,2.109,0.42,1.5
2025-01-06,HM16,24.0,1.273,3.797,0.286,1.5
2025-01-06,HM20,24.0,1.266,1.421,0.737,1.5
2025-01-06,HM25,24.0,0.816,0.947,0.825,1.5
2025-01-06,HM30,24.0,0.499,0.252,0.636,1.5
2025-01-06,HM36,24.0,0.335,3.676,0.452,1.5
2025-01-06,HM43,24.0,0.945,3.378,0.387,1.5
2025-01-06,HM47,24.0,0.834,1.119,0.623,1.5
2025-01-06,HM50,24.0,0.401,0.348,0.691,1.5
2025-01-06,HM56,24.0,1.189,0.467,0.437,1.5
2025-01-07,HM01,24.0,1.114,0.429,0.627,1.5
2025-01-07,HM12,24.0,0.734,0.0,0.711,1.5
2025-01-07,HM13,24.0,0.619,2.018,0.508,1.5
2025-01-07,HM14,24.0,3.302,1.684,0.826,1.5
2025-01-07,HM16,24.0,0.66,0.732,0.499,1.5
2025-01-07,HM20,24.0,0.583,1.956,0.862,1.5
2025-01-07,HM25,24.0,4.675,0.779,0.291,1.5
2025-01-07,HM30,24.0,1.466,1.683,0.461,1.5
2025-01-07,HM36,24.0,0.574,1.438,0.261,1.5
2025-01-07,HM43,24.0,1.975,2.984,0.731,1.5
2025-01-07,HM47,24.0,1.225,1.305,0.466,1.5
2025-01-07,HM50,24.0,1.516,0.0,0.444,1.5
2025-01-07,HM56,24.0,0.563,1.066,0.28,1.5
2025-01-08,HM01,24.0,0.294,0.473,0.241,1.5
2025-01-08,HM12,24.0,1.185,1.091,0.518,1.5
2025-01-08,HM13,24.0,1.276,0.701,0.937,1.5
2025-01-08,HM14,24.0,1.225,2.216,0.408,1.5
2025-01-08,HM16,24.0,0.407,1.001,0.565,1.5
2025-01-08,HM20,24.0,0.489,0.959,0.473,1.5
2025-01-08,HM25,24.0,0.965,2.603,0.665,1.5
2025-01-08,HM30,24.0,0.836,4.515,1.089,1.5
2025-01-08,HM36,24.0,0.82,0.833,0.444,1.5
2025-01-08,HM43,24.0,0.804,1.395,0.66,1.5
2025-01-08,HM47,24.0,0.883,0.713,0.423,1.5
2025-01-08,HM50,24.0,1.023,0.778,0.713,1.5
2025-01-08,HM56,24.0,0.765,2.955,0.55,1.5
2025-01-09,HM01,24.0,1.218,1.377,0.515,1.5
2025-01-09,HM12,24.0,4.309,1.42,0.292,1.5
2025-01-09,HM13,24.0,0.687,1.086,0.591,1.5
2025-01-09,HM14,24.0,0.659,0.0,0.293,1.5
2025-01-09,HM16,24.0,1.49,1.87,0.777,1.5
2025-01-09,HM20,24.0,4.655,2.058,0.358,1.5
2025-01-09,HM25,24.0,0.685,1.566,0.413,1.5
2025-01-09,HM30,24.0,0.523,2.036,0.361,1.5
2025-01-09,HM36,24.0,1.484,1.055,0.889,1.5
2025-01-09,HM43,24.0,2.645,0.953,0.326,1.5
2025-01-09,HM47,24.0,0.258,0.798,0.342,1.5
2025-01-09,HM50,24.0,0.729,0.684,0.45,1.5
2025-01-09,HM56,24.0,1.106,1.207,0.624,1.5
2025-01-10,HM01,24.0,0.448,0.523,0.442,1.5
2025-01-10,HM12,24.0,0.555,2.102,0.562,1.5
2025-01-10,HM13,24.0,0.487,2.21,0.257,1.5
2025-01-10,HM14,24.0,3.771,2.333,0.766,1.5
2025-01-10,HM16,24.0,0.929,1.056,0.104,1.5
2025-01-10,HM20,24.0,1.085,2.119,0.328,1.5
2025-01-10,HM25,24.0,2.837,5.622,0.561,1.5
2025-01-10,HM30,24.0,1.206,2.556,0.715,1.5
2025-01-10,HM36,24.0,0.415,0.0,0.263,1.5
2025-01-10,HM43,24.0,1.145,5.881,0.829,1.5
2025-01-10,HM47,24.0,1.226,1.002,0.242,1.5
2025-01-10,HM50,24.0,0.885,0.0,0.447,1.5
2025-01-10,HM56,24.0,0.445,0.0,0.577,1.5
2025-01-11,HM01,24.0,0.799,1.339,0.253,1.0
2025-01-11,HM12,24.0,1.244,5.458,0.42,1.0
2025-01-11,HM13,24.0,0.359,2.518,0.285,1.0
2025-01-11,HM14,24.0,0.775,0.0,0.268,1.0
2025-01-11,HM16,24.0,1.51,0.46,0.321,1.0
2025-01-11,HM20,24.0,0.508,0.394,0.322,1.0
2025-01-11,HM25,24.0,0.852,2.417,0.556,1.0
2025-01-11,HM30,24.0,0.91,1.34,0.202,1.0
2025-01-11,HM36,24.0,0.368,1.007,0.495,1.0
2025-01-11,HM43,24.0,0.475,0.694,0.419,1.0
2025-01-11,HM47,24.0,1.03,2.715,0.752,1.0
2025-01-11,HM50,24.0,0.735,2.565,1.42,1.0
2025-01-11,HM56,24.0,0.578,4.958,0.555,1.0
2025-01-12,HM01,24.0,0.24,0.402,0.434,1.0
2025-01-12,HM12,24.0,0.958,0.272,0.333,1.0
2025-01-12,HM13,24.0,0.725,1.779,0.298,1.0
2025-01-12,HM14,24.0,0.596,1.561,1.071,1.0
2025-01-12,HM16,24.0,0.652,1.742,0.494,1.0
2025-01-12,HM20,24.0,0.294,0.682,0.433,1.0
2025-01-12,HM25,24.0,1.747,1.324,0.771,1.0
2025-01-12,HM30,24.0,1.546,0.787,0.329,1.0
2025-01-12,HM36,24.0,0.688,0.973,0.798,1.0
2025-01-12,HM43,24.0,1.434,0.948,0.73,1.0
2025-01-12,HM47,24.0,1.407,2.835,0.411,1.0
2025-01-12,HM50,24.0,0.521,0.96,0.423,1.0
2025-01-12,HM56,24.0,0.316,0.74,0.227,1.0
2025-01-13,HM01,24.0,1.593,1.791,1.121,1.5
2025-01-13,HM12,24.0,0.506,1.387,0.909,1.5
2025-01-13,HM13,24.0,0.608,0.69,0.691,1.5
2025-01-13,HM14,24.0,0.717,1.614,0.289,1.5
2025-01-13,HM16,24.0,0.414,2.917,0.395,1.5
2025-01-13,HM20,24.0,0.698,0.0,0.342,1.5
2025-01-13,HM25,24.0,1.094,0.314,0.588,1.5
2025-01-13,HM30,24.0,0.658,4.289,0.807,1.5
2025-01-13,HM36,24.0,1.534,2.492,0.656,1.5
2025-01-13,HM43,24.0,1.429,3.454,0.496,1.5
2025-01-13,HM47,24.0,0.685,0.757,0.398,1.5
2025-01-13,HM50,24.0,0.482,2.002,0.53,1.5
2025-01-13,HM56,24.0,1.179,3.214,0.281,1.5
2025-01-14,HM01,24.0,1.061,2.593,0.446,1.5
2025-01-14,HM12,24.0,0.365,1.764,0.922,1.5
2025-01-14,HM13,24.0,0.515,4.816,0.438,1.5
2025-01-14,HM14,24.0,0.504,3.48,0.627,1.5
2025-01-14,HM16,24.0,0.422,3.074,0.556,1.5
2025-01-14,HM20,24.0,0.477,1.388,0.359,1.5
2025-01-14,HM25,24.0,1.334,0.183,1.103,1.5
2025-01-14,HM30,24.0,0.658,0.282,0.48,1.5
2025-01-14,HM36,24.0,1.263,2.855,0.549,1.5
2025-01-14,HM43,24.0,1.05,0.0,0.318,1.5
2025-01-14,HM47,24.0,1.875,3.083,0.37,1.5
2025-01-14,HM50,24.0,2.841,1.258,0.203,1.5
2025-01-14,HM56,24.0,1.028,0.458,0.53,1.5
2025-01-15,HM01,24.0,0.231,5.664,0.187,1.5
2025-01-15,HM12,24.0,0.493,0.847,0.367,1.5
2025-01-15,HM13,24.0,0.312,0.959,1.005,1.5
2025-01-15,HM14,24.0,0.355,0.957,0.88,1.5
2025-01-15,HM16,24.0,0.853,0.0,0.652,1.5
2025-01-15,HM20,24.0,1.007,2.405,0.336,1.5
2025-01-15,HM25,24.0,1.352,0.689,1.721,1.5
2025-01-15,HM30,24.0,1.153,0.553,0.399,1.5
2025-01-15,HM36,24.0,0.896,1.059,0.598,1.5
2025-01-15,HM43,24.0,0.784,3.465,0.544,1.5
2025-01-15,HM47,24.0,0.996,1.188,0.214,1.5
2025-01-15,HM50,24.0,0.901,1.12,0.685,1.5
2025-01-15,HM56,24.0,0.551,0.0,0.414,1.5
2025-01-16,HM01,24.0,0.825,0.461,0.3,1.5
2025-01-16,HM12,24.0,0.855,0.483,0.829,1.5
2025-01-16,HM13,24.0,0.91,2.088,0.283,1.5
2025-01-16,HM14,24.0,0.569,2.087,0.747,1.5
2025-01-16,HM16,24.0,0.397,7.2,0.829,1.5
2025-01-16,HM20,24.0,3.887,1.337,0.349,1.5
2025-01-16,HM25,24.0,1.288,0.819,0.262,1.5
2025-01-16,HM30,24.0,0.485,2.0,0.456,1.5
2025-01-16,HM36,24.0,5.629,1.686,0.305,1.5
2025-01-16,HM43,24.0,1.27,1.759,0.549,1.5
2025-01-16,HM47,24.0,0.25,2.294,0.537,1.5
2025-01-16,HM50,24.0,0.706,0.0,1.068,1.5
2025-01-16,HM56,24.0,0.737,0.654,0.584,1.5
2025-01-17,HM01,24.0,1.497,0.862,0.932,1.5
2025-01-17,HM12,24.0,0.823,2.95,0.696,1.5
2025-01-17,HM13,24.0,0.294,1.783,0.778,1.5
2025-01-17,HM14,24.0,0.738,3.614,0.4,1.5
2025-01-17,HM16,24.0,0.285,2.049,0.285,1.5
2025-01-17,HM20,24.0,0.374,1.715,0.363,1.5
2025-01-17,HM25,24.0,0.756,0.538,0.366,1.5
2025-01-17,HM30,24.0,0.7,0.549,0.634,1.5
2025-01-17,HM36,24.0,1.419,4.424,0.43,1.5
2025-01-17,HM43,24.0,1.314,0.777,0.559,1.5
2025-01-17,HM47,24.0,0.274,1.588,0.373,1.5
2025-01-17,HM50,24.0,1.025,5.581,0.866,1.5
2025-01-17,HM56,24.0,0.692,3.743,0.604,1.5
2025-01-18,HM01,24.0,0.798,1.753,0.456,1.0
2025-01-18,HM12,24.0,0.689,2.418,0.505,1.0
2025-01-18,HM13,24.0,1.919,0.938,0.471,1.0
2025-01-18,HM14,24.0,2.46,0.306,0.546,1.0
2025-01-18,HM16,24.0,2.097,2.755,0.867,1.0
2025-01-18,HM20,24.0,0.633,5.788,0.541,1.0
2025-01-18,HM25,24.0,0.204,0.487,0.506,1.0
2025-01-18,HM30,24.0,0.416,1.562,0.394,1.0
2025-01-18,HM36,24.0,1.378,0.616,0.518,1.0
2025-01-18,HM43,24.0,5.894,1.427,0.824,1.0
2025-01-18,HM47,24.0,0.548,2.802,0.445,1.0
2025-01-18,HM50,24.0,0.8,2.995,0.315,1.0
2025-01-18,HM56,24.0,1.3,0.783,1.447,1.0
2025-01-19,HM01,24.0,1.052,0.857,0.529,1.0
2025-01-19,HM12,24.0,1.233,3.949,0.331,1.0
2025-01-19,HM13,24.0,5.062,0.807,0.276,1.0
2025-01-19,HM14,24.0,0.857,1.562,0.451,1.0
2025-01-19,HM16,24.0,0.22,1.412,0.68,1.0
2025-01-19,HM20,24.0,0.518,1.12,0.522,1.0
2025-01-19,HM25,24.0,1.271,1.876,0.385,1.0
2025-01-19,HM30,24.0,0.345,0.449,0.398,1.0
2025-01-19,HM36,24.0,1.236,1.499,0.25,1.0
2025-01-19,HM43,24.0,0.822,2.745,0.65,1.0
2025-01-19,HM47,24.0,0.789,0.565,0.756,1.0
2025-01-19,HM50,24.0,0.559,2.12,0.896,1.0
2025-01-19,HM56,24.0,1.692,1.343,0.643,1.0
2025-01-20,HM01,24.0,0.992,2.633,0.583,1.5
2025-01-20,HM12,24.0,0.829,3.526,0.46,1.5
2025-01-20,HM13,24.0,0.696,4.461,0.488,1.5
2025-01-20,HM14,24.0,1.188,0.644,0.934,1.5
2025-01-20,HM16,24.0,2.115,3.365,0.664,1.5
2025-01-20,HM20,24.0,0.494,1.383,1.009,1.5
2025-01-20,HM25,24.0,0.439,2.38,0.915,1.5
2025-01-20,HM30,24.0,3.523,4.154,1.072,1.5
2025-01-20,HM36,24.0,0.758,1.272,0.268,1.5
2025-01-20,HM43,24.0,1.321,5.563,0.458,1.5
2025-01-20,HM47,24.0,1.013,3.365,0.622,1.5
2025-01-20,HM50,24.0,1.806,1.413,0.725,1.5
2025-01-20,HM56,24.0,0.636,1.079,1.087,1.5
2025-01-21,HM01,24.0,1.427,3.097,0.974,1.5
2025-01-21,HM12,24.0,0.511,3.415,0.808,1.5
2025-01-21,HM13,24.0,0.408,4.362,0.844,1.5
2025-01-21,HM14,24.0,0.591,0.34,0.427,1.5
2025-01-21,HM16,24.0,0.658,1.833,0.318,1.5
2025-01-21,HM20,24.0,1.48,6.0,0.404,1.5
2025-01-21,HM25,24.0,1.035,2.787,0.843,1.5
2025-01-21,HM30,24.0,1.024,0.0,0.692,1.5
2025-01-21,HM36,24.0,0.78,2.181,0.458,1.5
2025-01-21,HM43,24.0,1.154,1.589,0.422,1.5
2025-01-21,HM47,24.0,0.81,2.433,0.906,1.5
2025-01-21,HM50,24.0,1.008,0.534,1.335,1.5
2025-01-21,HM56,24.0,0.657,3.012,0.568,1.5
2025-01-22,HM01,24.0,1.073,1.397,0.443,1.5
2025-01-22,HM12,24.0,1.025,1.912,0.409,1.5
